ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L15457,Class,AwsConfig,com.hazelcast.config.AwsConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/AwsConfig.java,40,1,266,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,20,1,14,15,1,20,0.95,0.60177,136,136,19,1,0.60177,136,0,0,0,0,0,90,227,9,8,9,8,19,0,19,9,19,39,0,19,9,90,227,9,8,9,8,19,0,19,9,19,39,0,19,9,0
L20299,Class,ClasspathXmlConfig,com.hazelcast.config.ClasspathXmlConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ClasspathXmlConfig.java,31,1,103,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,8,4,5,5,6,10,1.0,0.585714,41,41,5,0,0.585714,41,1,1,0,0,1,29,73,29,40,1,0,4,0,4,0,102,14,0,100,29,29,73,29,40,1,0,4,0,4,0,102,14,0,100,29,0
L25432,Class,CollectionConfig<T extends CollectionConfig>,com.hazelcast.config.CollectionConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/CollectionConfig.java,22,1,113,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,19,1,14,36,0,17,0.0,0.0,0,0,0,16,0.0,0,0,0,2,4,0,73,92,9,7,9,7,17,3,15,6,17,28,3,15,6,73,92,9,7,9,7,17,3,15,6,17,28,3,15,6,0
L892,Class,Config,com.hazelcast.config.Config,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/Config.java,39,1,863,2,0.291205,5,73,29,0.187879,0.250404,155,155,1,3,3,152,24,185,503,54,152,0.175258,0.121986,86,86,17,80,0.121986,86,0,0,4,4,0,619,825,28,40,28,40,98,0,96,29,98,376,0,96,29,619,825,28,40,28,40,98,0,96,29,98,376,0,96,29,1
L33778,Class,ConfigLoader,com.hazelcast.config.ConfigLoader,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ConfigLoader.java,24,1,81,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,2,4,4,1,7,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,52,58,0,0,0,0,6,0,2,0,6,27,0,2,0,52,58,0,0,0,0,6,0,2,0,6,27,0,2,0,0
L36422,Class,ConfigTest,com.hazelcast.config.ConfigTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/ConfigTest.java,28,1,41,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,0,0,5,6,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,1,0,1,5,0,1,0,12,14,0,0,0,0,1,0,1,0,1,5,0,1,0,0
L33799,Class,ConfigXmlGenerator,com.hazelcast.config.ConfigXmlGenerator,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ConfigXmlGenerator.java,40,1,412,2,0.12049,2,16,4,0.112601,0.126126,42,42,1,3,3,63,33,2,2,138,143,1.0,0.0901639,33,17,4,0,0.0901639,33,0,0,0,0,0,333,373,2,0,2,0,5,0,3,0,5,251,0,3,0,333,373,2,0,2,0,5,0,3,0,5,251,0,3,0,0
L22284,Class,CredentialsFactoryConfig,com.hazelcast.config.CredentialsFactoryConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/CredentialsFactoryConfig.java,23,1,77,2,0.444444,1,1,1,0.181818,0.232558,10,10,1,0,0,9,1,4,2,0,9,0.0,0.0,0,0,0,10,0.0,0,0,0,0,0,0,43,55,3,3,3,3,9,0,9,3,9,19,0,9,3,43,55,3,3,3,3,9,0,9,3,9,19,0,9,3,0
L22232,Class,EntryListenerConfig,com.hazelcast.config.EntryListenerConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/EntryListenerConfig.java,21,1,95,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,13,3,16,15,6,18,0.0,0.0,0,0,0,13,0.0,0,1,1,1,1,1,60,75,6,5,3,2,12,0,12,3,24,29,0,24,5,60,75,6,5,3,2,12,0,12,3,24,29,0,24,5,1
L33947,Class,EntryListenerConfigReadOnly,com.hazelcast.config.EntryListenerConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/EntryListenerConfigReadOnly.java,26,1,51,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,6,3,1,1,1,7,0.142857,0.130435,3,3,1,6,0.130435,3,2,2,0,0,1,20,26,6,5,0,0,6,0,6,5,30,6,0,30,10,20,26,6,5,0,0,6,0,6,5,30,6,0,30,10,0
L22188,Class,ExecutorConfig,com.hazelcast.config.ExecutorConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ExecutorConfig.java,19,1,119,2,0.258621,1,1,1,0.0990099,0.140845,10,10,1,1,1,16,1,12,25,1,15,0.133333,0.1125,9,9,2,13,0.1125,9,0,0,1,1,0,71,101,7,4,7,4,14,2,14,4,14,31,2,14,4,71,101,7,4,7,4,14,2,14,4,14,31,2,14,4,0
L33999,Class,ExecutorConfigReadOnly,com.hazelcast.config.ExecutorConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ExecutorConfigReadOnly.java,22,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,1,2,7,0.166667,0.15,3,3,1,5,0.15,3,1,1,0,0,1,17,22,7,4,0,0,5,0,5,4,19,5,2,19,8,17,22,7,4,0,0,5,0,5,4,19,5,2,19,8,0
L36425,Class,ExecutorConfigTest,com.hazelcast.config.ExecutorConfigTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/ExecutorConfigTest.java,28,1,53,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,4,1,0,0,3,7,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,22,26,0,0,0,0,4,0,4,0,4,6,0,4,0,22,26,0,0,0,0,4,0,4,0,4,6,0,4,0,0
L23739,Class,FileSystemXmlConfig,com.hazelcast.config.FileSystemXmlConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/FileSystemXmlConfig.java,34,1,100,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,6,4,2,2,6,10,1.0,0.634921,40,40,5,0,0.634921,40,1,1,0,0,1,23,67,29,40,1,0,4,0,4,0,102,10,0,100,29,23,67,29,40,1,0,4,0,4,0,102,10,0,100,29,0
L21637,Class,GlobalSerializerConfig,com.hazelcast.config.GlobalSerializerConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/GlobalSerializerConfig.java,23,1,64,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,3,6,4,0,7,0.0,0.0,0,0,0,8,0.0,0,0,0,0,0,0,33,42,2,2,2,2,7,0,7,3,7,14,0,7,3,33,42,2,2,2,2,7,0,7,3,7,14,0,7,3,0
L323,Class,GroupConfig,com.hazelcast.config.GroupConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/GroupConfig.java,27,1,132,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,18,1,44,65,1,11,0.727273,0.46,46,46,8,3,0.46,46,0,0,0,0,0,54,106,4,2,4,2,10,2,10,2,10,25,2,10,2,54,106,4,2,4,2,10,2,10,2,10,25,2,10,2,0
L36432,Class,GroupConfigTest,com.hazelcast.config.GroupConfigTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/GroupConfigTest.java,28,1,97,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,7,1,0,0,7,14,0.875,0.333333,21,21,7,1,0.333333,21,0,0,0,0,0,42,70,0,0,0,0,7,0,7,0,7,17,0,7,0,42,70,0,0,0,0,7,0,7,0,7,17,0,7,0,0
L34104,Class,InMemoryXmlConfig,com.hazelcast.config.InMemoryXmlConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/InMemoryXmlConfig.java,32,1,67,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,5,5,1,1,7,9,1.0,0.514286,18,18,3,0,0.514286,18,1,1,0,0,1,17,36,29,40,1,0,2,0,2,0,100,8,0,98,29,17,36,29,40,1,0,2,0,2,0,100,8,0,98,29,0
L17367,Class,InterfacesConfig,com.hazelcast.config.InterfacesConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/InterfacesConfig.java,29,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,0,10,20,0,7,0.75,0.38983,23,23,6,2,0.38983,23,0,0,0,0,0,36,68,2,1,2,1,7,0,7,2,7,17,0,7,2,36,68,2,1,2,1,7,0,7,2,7,17,0,7,2,0
L36449,Class,InterfacesTest,com.hazelcast.config.InterfacesTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/InterfacesTest.java,31,1,101,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,8,1,0,0,6,14,0.0,0.0,0,0,0,9,0.0,0,0,0,0,0,0,62,71,3,0,3,0,8,0,8,0,8,25,0,8,0,62,71,3,0,3,0,8,0,8,0,8,25,0,8,0,0
L22198,Class,ItemListenerConfig,com.hazelcast.config.ItemListenerConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ItemListenerConfig.java,21,1,80,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,11,3,14,13,6,16,0.0,0.0,0,0,0,11,0.0,0,1,1,1,1,1,48,60,5,5,2,2,10,0,10,2,22,22,0,22,4,48,60,5,5,2,2,10,0,10,2,22,22,0,22,4,1
L34136,Class,ItemListenerConfigReadOnly,com.hazelcast.config.ItemListenerConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ItemListenerConfigReadOnly.java,26,1,47,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,3,1,1,1,6,0.166667,0.15,3,3,1,5,0.15,3,2,2,0,0,1,17,22,5,5,0,0,5,0,5,4,27,5,0,27,8,17,22,5,5,0,0,5,0,5,4,27,5,0,27,8,0
L36467,Class,IterableNodeListTest,com.hazelcast.config.IterableNodeListTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/IterableNodeListTest.java,42,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,2,0,0,2,7,0.333333,0.146341,6,6,2,4,0.146341,6,0,0,0,0,0,35,44,1,0,1,0,5,0,5,0,5,14,0,5,0,35,44,1,0,1,0,5,0,5,0,5,14,0,5,0,0
L22267,Class,JobTrackerConfig,com.hazelcast.config.JobTrackerConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/JobTrackerConfig.java,21,1,111,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,17,2,10,10,1,18,0.0,0.0,0,0,0,18,0.0,0,0,0,1,1,0,72,91,13,7,13,7,17,6,17,7,17,23,6,17,7,72,91,13,7,13,7,17,6,17,7,17,23,6,17,7,0
L34211,Class,JobTrackerConfigReadOnly,com.hazelcast.config.JobTrackerConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/JobTrackerConfigReadOnly.java,21,1,63,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,8,2,1,1,1,9,0.0,0.0,0,0,0,8,0.0,0,1,1,0,0,1,34,43,13,7,0,0,8,0,7,7,25,8,6,24,14,34,43,13,7,0,0,8,0,7,7,25,8,6,24,14,0
L17450,Class,JoinConfig,com.hazelcast.config.JoinConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/JoinConfig.java,24,1,89,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,4,25,58,1,8,0.875,0.40678,24,24,7,1,0.40678,24,0,0,0,0,0,35,66,3,3,3,3,7,0,7,3,7,15,0,7,3,35,66,3,3,3,3,7,0,7,3,7,15,0,7,3,2
L22209,Class,ListConfig,com.hazelcast.config.ListConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ListConfig.java,19,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,4,2,6,6,3,6,0.0,0.0,0,0,0,4,0.0,0,1,1,1,1,1,14,18,10,7,1,1,3,0,3,0,19,4,3,17,6,14,18,10,7,1,1,3,0,3,0,19,4,3,17,6,0
L34265,Class,ListConfigReadOnly,com.hazelcast.config.ListConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ListConfigReadOnly.java,26,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,10,3,1,1,4,13,0.1,0.0810811,3,3,1,9,0.0810811,3,2,2,0,0,1,34,43,10,8,0,1,9,0,9,6,28,13,3,26,12,34,43,10,8,0,1,9,0,9,6,28,13,3,26,12,0
L345,Class,ListenerConfig,com.hazelcast.config.ListenerConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ListenerConfig.java,28,1,141,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,2,34,41,3,15,0.615385,0.514563,53,53,8,5,0.514563,53,0,0,3,5,0,50,114,3,3,3,3,12,0,12,2,12,18,0,12,2,50,114,3,3,3,3,12,0,12,2,12,18,0,12,2,1
L34296,Class,ListenerConfigReadOnly,com.hazelcast.config.ListenerConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ListenerConfigReadOnly.java,24,1,37,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,1,4,0.25,0.214286,3,3,1,3,0.214286,3,1,1,0,0,1,11,14,3,3,0,0,3,0,3,2,15,3,0,15,4,11,14,3,3,0,0,3,0,3,2,15,3,0,15,4,0
L22294,Class,LoginModuleConfig,com.hazelcast.config.LoginModuleConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/LoginModuleConfig.java,21,1,86,2,0.365854,1,1,1,0.151515,0.185185,10,10,1,0,0,9,1,4,3,0,9,0.0,0.0,0,0,0,10,0.0,0,0,0,0,0,0,44,55,3,3,3,3,9,0,9,3,9,20,0,9,3,54,66,7,3,7,3,10,4,10,3,10,23,4,10,3,0
L22247,Class,ManagementCenterConfig,com.hazelcast.config.ManagementCenterConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/ManagementCenterConfig.java,22,1,98,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,13,0,9,18,0,13,0.0714286,0.0483871,3,3,1,13,0.0483871,3,0,0,0,0,0,59,77,5,4,5,4,13,0,13,5,13,25,0,13,5,59,77,5,4,5,4,13,0,13,5,13,25,0,13,5,0
L11841,Class,MapConfig,com.hazelcast.config.MapConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapConfig.java,26,1,534,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,102,11,72,237,8,58,0.352941,0.217593,94,94,18,33,0.216092,94,0,0,1,1,0,338,506,32,18,32,18,50,12,50,19,50,146,12,50,19,341,509,35,18,35,18,50,15,50,19,50,146,15,50,19,3
L34443,Class,MapConfigReadOnly,com.hazelcast.config.MapConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapConfigReadOnly.java,26,1,174,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,36,10,1,1,16,45,0.0344828,0.0245902,3,3,1,28,0.0245902,3,1,1,0,0,1,119,149,32,25,0,7,29,0,28,19,79,52,12,78,38,119,149,32,25,0,7,29,0,28,19,79,52,12,78,38,0
L36485,Class,MapConfigTest,com.hazelcast.config.MapConfigTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/MapConfigTest.java,28,1,212,2,0.0,0,0,0,0.0,0.0,0,0,23,0,0,23,7,0,0,28,51,0.75,0.333333,54,54,18,6,0.333333,54,0,0,0,0,0,108,185,0,0,0,0,23,0,23,0,23,35,0,23,0,108,185,0,0,0,0,23,0,23,0,23,35,0,23,0,0
L22229,Class,MapIndexConfig,com.hazelcast.config.MapIndexConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapIndexConfig.java,26,1,116,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,10,2,12,13,2,11,0.7,0.5,43,43,7,3,0.5,43,0,0,1,1,0,43,91,3,2,3,2,9,0,9,2,9,18,0,9,2,43,91,3,2,3,2,9,0,9,2,9,18,0,9,2,0
L34635,Class,MapIndexConfigReadOnly,com.hazelcast.config.MapIndexConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapIndexConfigReadOnly.java,22,1,35,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,1,4,0.25,0.214286,3,3,1,3,0.214286,3,1,1,0,0,1,11,14,3,2,0,0,3,0,3,2,12,3,0,12,4,11,14,3,2,0,0,3,0,3,2,12,3,0,12,4,0
L11846,Class,MapStoreConfig,com.hazelcast.config.MapStoreConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapStoreConfig.java,26,1,234,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,23,3,19,44,2,24,0.652174,0.42623,78,78,15,8,0.419355,78,0,0,1,1,0,105,206,10,9,10,9,22,1,22,9,22,40,1,22,9,108,209,12,9,12,9,22,3,22,9,22,40,3,22,9,0
L34680,Class,MapStoreConfigReadOnly,com.hazelcast.config.MapStoreConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MapStoreConfigReadOnly.java,24,1,62,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,1,1,10,0.1,0.09375,3,3,1,9,0.09375,3,1,1,0,0,1,29,39,10,9,0,0,9,0,9,8,31,9,1,31,17,29,39,10,9,0,0,9,0,9,8,31,9,1,31,17,0
L22217,Class,MaxSizeConfig,com.hazelcast.config.MaxSizeConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MaxSizeConfig.java,19,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,11,2,18,35,1,10,0.0,0.0,0,0,0,10,0.0,0,0,0,1,1,0,45,57,3,3,3,3,9,0,9,2,9,16,0,9,2,48,60,7,3,7,3,9,4,9,2,9,16,4,9,2,2
L34754,Class,MaxSizeConfigReadOnly,com.hazelcast.config.MaxSizeConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MaxSizeConfigReadOnly.java,22,1,35,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,1,1,1,4,0.25,0.214286,3,3,1,3,0.214286,3,1,1,0,0,1,11,14,3,3,0,0,3,0,3,2,12,3,0,12,4,11,14,3,3,0,0,3,0,3,2,12,3,0,12,4,0
L10296,Class,MemberAttributeConfig,com.hazelcast.config.MemberAttributeConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MemberAttributeConfig.java,22,1,117,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,23,1,5,8,1,24,0.0,0.0,0,0,0,22,0.0,0,0,0,1,1,0,71,96,1,10,1,10,23,0,21,9,23,22,0,21,9,71,96,1,10,1,10,23,0,21,9,23,22,0,21,9,0
L34852,Class,MemberAttributeConfigReadOnly,com.hazelcast.config.MemberAttributeConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MemberAttributeConfigReadOnly.java,22,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,11,1,1,1,2,13,0.0,0.0,0,0,0,11,0.0,0,1,1,0,0,1,45,57,1,11,0,1,11,0,10,8,34,11,0,31,17,45,57,1,11,0,1,11,0,10,8,34,11,0,31,17,0
L22243,Class,MemberGroupConfig,com.hazelcast.config.MemberGroupConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MemberGroupConfig.java,32,1,97,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,7,5,2,7,0.833333,0.584615,38,38,5,1,0.584615,38,0,0,0,0,0,27,66,1,1,1,1,5,0,5,1,5,13,0,5,1,27,66,1,1,1,1,5,0,5,1,5,13,0,5,1,0
L9230,Class,MultiMapConfig,com.hazelcast.config.MultiMapConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MultiMapConfig.java,22,1,174,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,25,3,22,48,1,24,0.0416667,0.0813008,10,9,1,23,0.0793651,10,0,0,1,1,0,113,150,10,8,10,8,23,2,23,9,23,51,2,23,9,116,153,12,8,12,8,23,4,23,9,23,51,4,23,9,0
L34970,Class,MultiMapConfigReadOnly,com.hazelcast.config.MultiMapConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MultiMapConfigReadOnly.java,26,1,80,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,3,1,1,4,16,0.0769231,0.0652174,3,3,1,12,0.0652174,3,1,1,0,0,1,43,55,10,9,0,1,12,0,12,9,35,16,2,35,18,43,55,10,9,0,1,12,0,12,9,35,16,2,35,18,0
L17156,Class,MulticastConfig,com.hazelcast.config.MulticastConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/MulticastConfig.java,34,1,234,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,17,1,19,32,2,16,0.933333,0.590426,111,111,14,1,0.590426,111,0,0,0,0,0,77,201,11,5,11,5,14,5,14,6,14,27,5,14,6,77,201,11,5,11,5,14,5,14,6,14,27,5,14,6,0
L36529,Class,MyService,com.hazelcast.config.MyService,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/MyService.java,24,1,32,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,1,0,0,1,0.5,0.3,3,3,1,1,0.3,3,1,1,0,0,1,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,0
L36533,Class,MyServiceConfig,com.hazelcast.config.MyServiceConfig,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/MyServiceConfig.java,23,1,28,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,1.0,0.375,3,3,1,0,0.375,3,0,0,0,0,0,5,6,3,0,3,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0
L36550,Class,MyServiceConfigParser,com.hazelcast.config.MyServiceConfigParser,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/MyServiceConfigParser.java,25,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,6,4,7,4,0,0,4,5,0.5,0.125,3,3,1,1,0.125,3,1,2,0,0,2,21,23,2,4,0,0,1,0,1,0,18,13,0,3,0,21,23,2,4,0,0,1,0,1,0,18,13,0,3,0,0
L403,Class,NearCacheConfig,com.hazelcast.config.NearCacheConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/NearCacheConfig.java,19,1,164,2,0.143577,1,1,1,0.0684932,0.0877193,10,10,1,1,1,23,2,29,43,1,23,0.0434783,0.00869565,1,1,1,22,0.00869565,1,0,0,1,1,0,114,146,14,7,14,7,22,5,22,9,22,52,5,22,9,114,146,14,7,14,7,22,5,22,9,22,52,5,22,9,0
L35070,Class,NearCacheConfigReadOnly,com.hazelcast.config.NearCacheConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/NearCacheConfigReadOnly.java,22,1,59,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,2,1,1,1,10,0.1,0.09375,3,3,1,9,0.09375,3,1,1,0,0,1,29,38,14,7,0,0,9,0,9,8,31,9,5,31,17,29,38,14,7,0,0,9,0,9,8,31,9,5,31,17,0
L17093,Class,NetworkConfig,com.hazelcast.config.NetworkConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/NetworkConfig.java,22,1,302,2,0.273973,2,2,2,0.0569395,0.118519,16,16,4,1,1,31,5,35,91,0,28,0.551724,0.4375,105,105,16,13,0.4375,105,0,0,0,0,0,135,281,13,10,13,10,28,1,28,12,28,60,1,28,12,135,281,13,10,13,10,28,1,28,12,28,60,1,28,12,0
L16762,Class,PartitionGroupConfig,com.hazelcast.config.PartitionGroupConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/PartitionGroupConfig.java,81,1,201,2,0.325581,1,1,1,0.0826446,0.204082,10,10,1,0,0,9,3,10,10,1,10,0.9,0.710692,113,113,9,1,0.697531,113,0,0,0,0,0,46,118,3,2,3,2,9,0,9,3,9,22,0,9,3,49,121,6,2,6,2,9,3,9,3,9,22,3,9,3,0
L33861,Class,PartitioningStrategyConfig,com.hazelcast.config.PartitioningStrategyConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/PartitioningStrategyConfig.java,21,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,11,2,7,7,1,11,0.0,0.0,0,0,0,11,0.0,0,0,0,1,1,0,45,58,3,3,3,3,10,0,10,2,10,18,0,10,2,45,58,3,3,3,3,10,0,10,2,10,18,0,10,2,0
L35239,Class,PartitioningStrategyConfigReadOnly,com.hazelcast.config.PartitioningStrategyConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/PartitioningStrategyConfigReadOnly.java,24,1,37,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,1,1,1,4,0.25,0.214286,3,3,1,3,0.214286,3,1,1,0,0,1,11,14,3,3,0,0,3,0,3,2,13,3,0,13,4,11,14,3,3,0,0,3,0,3,2,13,3,0,13,4,0
L22340,Class,PermissionConfig,com.hazelcast.config.PermissionConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/PermissionConfig.java,22,1,126,2,0.28,1,1,1,0.114286,0.136364,12,12,1,1,1,19,1,4,4,0,15,0.0,0.0,0,0,0,16,0.0,0,0,0,0,0,0,83,100,5,5,5,5,15,0,15,5,15,41,0,15,5,88,105,19,5,19,5,15,14,15,5,15,41,14,15,5,0
L22299,Class,PermissionPolicyConfig,com.hazelcast.config.PermissionPolicyConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/PermissionPolicyConfig.java,23,1,77,2,0.444444,1,1,1,0.181818,0.232558,10,10,1,0,0,9,1,4,2,0,9,0.0,0.0,0,0,0,10,0.0,0,0,0,0,0,0,43,55,3,3,3,3,9,0,9,3,9,19,0,9,3,43,55,3,3,3,3,9,0,9,3,9,19,0,9,3,0
L13162,Class,QueueConfig,com.hazelcast.config.QueueConfig,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/QueueConfig.java,22,1,170,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,27,3,25,50,2,24,0.0869565,0.0564516,7,7,2,21,0.0564516,7,0,0,1,1,0,117,149,13,9,13,9,22,4,22,8,22,54,4,22,8,117,149,13,9,13,9,22,4,22,8,22,54,4,22,8,0
L35336,Class,QueueConfigReadOnly,com.hazelcast.config.QueueConfigReadOnly,L33010,L103,hazelcast/src/main/java/com/hazelcast/config/QueueConfigReadOnly.java,26,1,80,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,3,1,1,6,17,0.0909091,0.0638298,3,3,1,10,0.0638298,3,1,1,0,0,1,44,55,13,11,0,2,11,0,10,7,33,18,4,32,15,44,55,13,11,0,2,11,0,10,7,33,18,4,32,15,0
L36562,Class,QueueConfigTest,com.hazelcast.config.QueueConfigTest,L33010,L103,hazelcast/src/test/java/com/hazelcast/config/QueueConfigTest.java,32,1,54,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,2,1,0,0,3,5,1.0,0.375,9,9,3,0,0.375,9,0,0,0,0,0,15,23,0,0,0,0,2,0,2,0,2,5,0,2,0,15,23,0,0,0,0,2,0,2,0,2,5,0,2,0,0
