,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
217,15,1,0,6,1,1,1,9,36.46,3.0,328.18,0.04,28,0.33,18.23,109.39,9,19,9,6,9,N
218,16,3,0,7,2,1,1,15,35.9,9.47,3221.11,0.11,70,0.11,178.95,340.06,31,39,18,11,15,N
219,6,3,0,2,2,1,1,9,13.68,9.63,1267.48,0.04,31,0.1,70.42,131.69,14,17,8,11,9,N
220,6,5,0,0,3,3,1,16,35.26,7.71,2098.48,0.09,61,0.13,116.58,272.03,27,34,14,8,16,N
221,13,5,1,6,3,2,1,15,32.92,10.73,3787.08,0.12,70,0.09,210.39,353.11,33,37,20,13,16,N
222,2,1,0,0,1,1,1,5,18.32,4.5,371.04,0.03,23,0.22,20.61,82.45,9,14,6,6,5,N
223,5,3,0,0,2,2,1,13,37.27,5.54,1143.35,0.07,47,0.18,63.52,206.44,18,29,13,8,13,N
224,8,11,0,5,6,4,3,35,32.04,22.26,15883.78,0.24,135,0.04,882.43,713.53,64,71,23,16,35,N
225,6,1,0,0,1,1,1,14,25.09,9.82,2418.71,0.08,57,0.1,134.37,246.35,24,33,11,9,14,N
226,9,11,0,5,6,3,3,37,32.64,23.38,17851.06,0.25,139,0.04,991.73,763.37,64,75,26,19,37,N
227,19,11,9,17,6,1,1,32,32.58,28.39,26259.72,0.31,185,0.04,1458.87,925.0,73,112,18,14,41,N
228,41,1,9,10,1,1,1,96,372.88,16.94,107059.51,2.11,918,0.06,5947.75,6318.27,366,552,108,10,105,N
229,14,1,3,7,1,1,1,11,59.86,4.16,1034.06,0.08,55,0.24,57.45,248.8,19,36,16,7,14,Y
230,20,3,1,10,2,2,1,28,49.24,12.67,7899.91,0.21,118,0.08,438.88,623.68,57,61,27,12,29,Y
231,17,11,6,10,6,3,1,37,51.72,17.7,16202.08,0.31,172,0.06,900.12,915.37,59,113,25,15,43,Y
232,14,5,2,2,3,2,1,196,201.95,50.69,518878.57,3.41,1472,0.02,28826.59,10236.58,597,875,106,18,198,Y
233,10,1,0,6,1,1,1,14,38.55,5.41,1127.78,0.07,50,0.18,62.65,208.5,17,33,11,7,14,N
234,7,3,7,4,2,1,1,5,15.69,10.29,1660.33,0.05,38,0.1,92.24,161.42,12,26,7,12,12,Y
235,4,3,1,1,2,2,1,8,11.35,10.08,1154.03,0.04,28,0.1,64.11,114.45,11,17,6,11,9,N
236,21,13,7,11,7,5,1,26,34.86,26.4,24294.51,0.31,178,0.04,1349.7,920.25,66,112,20,16,33,Y
237,9,11,0,3,6,1,1,21,15.38,23.25,8313.66,0.12,77,0.04,461.87,357.58,31,46,10,15,21,N
238,17,11,2,8,6,4,1,22,37.84,13.83,7233.63,0.17,102,0.07,401.87,523.19,53,49,23,12,24,N
239,4,3,1,1,2,2,1,9,11.2,8.0,716.99,0.03,25,0.13,39.83,89.62,8,17,4,8,10,Y
240,27,15,10,13,8,6,1,56,34.93,44.48,69108.13,0.52,290,0.02,3839.34,1553.69,139,151,25,16,66,Y
241,22,3,1,19,2,2,1,23,24.41,17.27,7283.26,0.14,96,0.06,404.63,421.66,38,58,11,10,24,N
242,11,9,0,7,5,1,1,16,19.88,23.68,11146.31,0.16,99,0.04,619.24,470.73,51,48,14,13,16,N
243,6,3,1,4,2,2,1,12,18.1,9.63,1676.34,0.06,41,0.1,93.13,174.17,14,27,8,11,13,Y
244,34,5,4,19,3,3,1,58,46.28,83.31,321184.78,1.29,702,0.01,17843.6,3855.28,302,400,29,16,62,N
245,2,1,0,0,1,1,1,2,12.5,5.63,395.48,0.02,19,0.18,21.97,70.31,5,14,4,9,2,N
246,11,7,1,8,4,2,1,23,23.89,23.0,12637.26,0.18,108,0.04,702.07,549.45,46,62,17,17,24,Y
247,6,3,8,5,2,2,1,20,38.14,38.52,56592.42,0.49,282,0.03,3144.02,1469.07,113,169,22,15,28,Y
248,27,37,68,28,19,5,3,92,85.05,84.51,607387.78,2.4,1094,0.01,33743.77,7187.42,500,594,71,24,160,Y
249,3,11,2,5,6,4,1,26,30.3,37.24,42015.91,0.38,215,0.03,2334.22,1128.3,92,123,21,17,28,N
250,16,3,12,12,2,2,1,9,57.37,6.72,2590.56,0.13,74,0.15,143.92,385.5,28,46,25,12,21,Y
251,38,7,19,34,4,2,1,24,79.68,11.59,10705.07,0.31,157,0.09,594.73,923.57,68,89,44,15,43,Y
252,17,11,13,6,6,4,5,23,24.52,21.38,11200.69,0.17,103,0.05,622.26,524.01,38,65,16,18,36,Y
253,9,7,5,4,4,3,1,13,23.66,13.46,4289.42,0.11,67,0.07,238.3,318.58,29,38,14,13,18,Y
254,9,11,16,7,6,2,1,31,33.43,24.17,19526.57,0.27,148,0.04,1084.81,808.0,58,90,24,20,47,Y
255,24,31,52,21,16,10,9,52,45.07,43.48,85224.2,0.65,339,0.02,4734.68,1959.88,121,218,32,23,104,Y
256,15,19,22,18,10,3,6,19,15.64,64.91,65882.72,0.34,203,0.02,3660.15,1015.0,68,135,11,21,41,Y
257,8,6,2,0,5,1,1,18,26.73,9.21,2266.4,0.08,53,0.11,125.91,246.12,17,36,12,13,20,Y
258,23,21,13,15,11,8,1,66,44.4,36.47,59060.03,0.54,321,0.03,3281.11,1619.25,99,222,19,14,79,Y
259,7,5,0,2,4,1,1,19,22.54,9.78,2155.2,0.07,51,0.1,119.73,220.42,16,35,9,11,19,N
260,7,9,6,2,5,3,4,28,27.03,17.77,8533.56,0.16,101,0.06,474.09,480.24,33,68,13,14,34,Y
261,16,11,9,9,6,6,1,31,39.1,16.0,10008.97,0.21,121,0.06,556.05,625.56,40,81,20,16,40,Y
262,12,23,13,11,12,2,3,41,60.51,22.95,31869.45,0.46,250,0.04,1770.53,1388.65,81,169,30,17,54,Y
263,21,15,14,14,8,4,1,33,67.61,22.34,33751.49,0.5,265,0.04,1875.08,1510.62,92,173,35,17,47,Y
264,4,5,2,2,3,1,1,18,20.53,12.14,3027.64,0.08,61,0.08,168.2,249.34,17,44,7,10,20,Y
265,14,9,6,12,5,2,1,32,16.9,44.55,33544.41,0.25,152,0.02,1863.58,753.04,49,103,11,20,38,Y
266,10,13,3,7,7,2,1,33,13.97,46.44,30142.12,0.22,135,0.02,1674.56,648.99,44,91,9,19,36,Y
267,2,1,0,0,1,1,1,6,22.42,4.0,358.77,0.03,27,0.25,19.93,89.69,8,19,5,5,6,N
268,18,15,7,11,8,4,1,51,28.26,46.75,61762.26,0.44,245,0.02,3431.24,1321.12,85,160,20,22,58,Y
269,17,3,1,4,2,1,1,41,34.23,32.5,36155.52,0.37,229,0.03,2008.64,1112.48,80,149,16,13,42,N
270,3,9,2,0,5,1,5,8,18.06,8.94,1442.7,0.05,38,0.11,80.15,161.42,13,25,8,11,10,Y
271,18,15,10,9,8,4,3,60,57.8,36.88,78609.33,0.71,358,0.03,4367.19,2131.6,144,214,41,21,70,Y
272,18,9,5,8,5,2,1,25,20.05,21.25,9053.79,0.14,86,0.05,502.99,426.06,35,51,14,17,30,Y
273,9,1,0,4,1,1,1,8,36.53,4.36,695.61,0.05,39,0.23,38.65,159.41,16,23,11,6,8,N
274,15,7,8,6,4,2,1,19,31.79,15.24,7382.54,0.16,93,0.07,410.14,484.48,40,53,21,16,27,Y
275,3,3,3,1,2,1,1,9,13.83,7.0,677.56,0.03,27,0.14,37.64,96.79,10,17,5,7,12,Y
276,11,7,3,6,4,2,3,19,16.85,18.91,6024.01,0.11,67,0.05,334.67,318.58,26,41,11,16,22,Y
277,3,3,0,0,2,1,1,13,12.62,8.8,976.92,0.04,30,0.11,54.27,111.01,11,19,5,8,13,N
278,3,1,1,0,1,1,1,3,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,4,7,3,4,4,Y
279,3,1,1,0,1,1,1,3,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,4,7,4,4,4,Y
280,2,1,1,0,1,1,1,3,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,4,7,3,4,4,Y
281,3,3,0,0,2,1,1,13,12.62,8.8,976.92,0.04,30,0.11,54.27,111.01,11,19,5,8,13,N
282,8,5,3,5,3,2,1,40,29.0,28.53,23605.34,0.28,174,0.04,1311.41,827.35,83,91,16,11,43,Y
283,1,1,0,0,1,1,1,8,34.88,2.0,139.52,0.02,21,0.5,7.75,69.76,6,15,6,4,8,N
284,11,7,15,8,4,1,1,10,25.55,25.31,16365.59,0.22,136,0.04,909.2,646.66,47,89,13,14,25,Y
285,2,3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,88.81,9,15,5,8,7,N
286,5,1,0,0,1,1,1,6,21.49,6.6,936.12,0.05,41,0.15,52.01,141.84,11,30,5,6,6,N
287,3,3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,88.81,9,15,5,8,7,N
288,3,3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,88.81,9,15,5,8,7,N
289,1,3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,88.81,9,15,5,8,7,N
290,3,3,0,0,2,2,1,6,11.62,3.0,104.61,0.01,11,0.33,5.81,34.87,3,8,3,6,6,N
291,5,1,0,0,1,1,1,9,28.28,5.25,779.42,0.05,38,0.19,43.3,148.46,12,26,8,7,9,N
292,4,1,0,0,1,1,1,4,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,4,7,4,4,4,N
293,21,7,5,9,4,4,1,28,81.88,7.97,5199.37,0.22,121,0.13,288.85,652.47,51,70,32,10,33,Y
294,23,3,0,11,2,2,1,31,53.71,11.17,6703.96,0.2,112,0.09,372.44,600.05,54,58,29,12,31,Y
295,25,15,9,5,8,6,4,73,76.97,31.91,78348.5,0.82,398,0.03,4352.69,2455.63,178,220,53,19,82,Y
296,12,21,15,10,11,2,1,53,30.35,65.33,129533.9,0.66,355,0.02,7196.33,1982.66,168,187,27,21,68,Y
297,12,5,2,13,3,3,1,51,104.59,33.49,117276.02,1.17,545,0.03,6515.33,3502.31,253,292,68,18,53,Y
298,7,1,0,3,1,1,1,6,19.93,3.0,179.38,0.02,18,0.33,9.97,59.79,6,12,5,5,6,N
299,3,3,0,0,2,1,1,8,10.38,9.9,1017.71,0.03,27,0.1,56.54,102.8,11,16,5,9,8,N
300,3,3,0,1,2,2,1,7,9.04,6.13,339.02,0.02,16,0.16,18.83,55.35,7,9,4,7,7,N
301,11,3,3,10,2,2,1,21,23.75,19.5,9030.08,0.15,101,0.05,501.67,463.08,39,62,12,12,24,Y
302,9,1,0,5,1,1,1,10,19.88,11.11,2454.36,0.07,52,0.09,136.35,220.89,20,32,9,10,10,N
303,2,1,0,0,1,1,1,6,11.29,9.0,914.21,0.03,26,0.11,50.79,101.58,9,17,5,10,6,N
304,24,31,25,22,16,4,4,64,40.24,43.62,76555.91,0.59,316,0.02,4253.11,1755.25,108,208,26,21,89,Y
305,2,1,1,1,1,1,1,4,15.5,7.5,872.01,0.04,35,0.13,48.44,116.27,10,25,4,6,5,Y
306,3,3,0,0,2,1,1,6,13.31,6.75,606.54,0.03,23,0.15,33.7,89.86,9,14,6,9,6,N
307,13,18,18,7,10,8,1,44,41.18,29.46,35752.82,0.4,215,0.03,1986.27,1213.43,75,140,28,22,62,Y
308,11,1,0,4,1,1,1,17,21.63,16.0,5537.66,0.12,83,0.06,307.65,346.1,40,43,10,8,17,N
309,15,13,40,9,7,4,5,27,35.15,40.38,57328.2,0.47,257,0.02,3184.9,1419.56,105,152,26,20,67,Y
310,9,3,10,5,2,2,1,20,30.43,17.19,8989.71,0.17,110,0.06,499.43,523.03,50,60,16,11,30,Y
311,11,3,1,4,2,1,1,20,22.1,19.17,8119.88,0.14,95,0.05,451.1,423.65,46,49,12,10,21,N
312,11,3,0,4,2,1,1,21,22.1,19.17,8119.88,0.14,95,0.05,451.1,423.65,46,49,12,10,21,N
313,9,1,1,3,1,1,1,15,19.12,16.89,5453.58,0.11,79,0.06,302.98,322.91,38,41,9,8,16,N
314,12,7,25,8,4,3,1,20,41.64,16.78,11718.04,0.23,141,0.06,651.0,698.54,61,80,20,11,45,Y
315,17,9,9,8,5,3,3,38,27.67,39.26,42651.03,0.36,207,0.03,2369.5,1086.32,97,110,21,17,47,Y
316,9,11,3,10,6,6,1,35,34.2,29.65,30059.84,0.34,201,0.03,1669.99,1013.92,63,138,17,16,38,Y
317,22,21,38,12,11,9,1,51,63.24,30.76,59840.57,0.65,328,0.03,3324.48,1945.28,136,192,42,19,89,Y
318,20,5,4,10,3,2,1,18,39.64,11.0,4795.88,0.15,85,0.09,266.44,435.99,33,52,21,14,22,Y
319,16,15,4,9,8,4,1,41,25.3,43.81,48552.55,0.37,203,0.02,2697.36,1108.26,80,123,21,23,45,Y
320,32,29,45,18,15,5,3,65,59.92,43.25,112076.69,0.86,420,0.02,6226.48,2591.37,173,247,48,24,110,N
321,13,5,0,6,3,2,1,17,30.55,13.33,5430.29,0.14,83,0.08,301.68,407.27,40,43,18,12,17,N
322,10,5,3,6,3,3,1,22,30.3,16.5,8249.42,0.17,104,0.06,458.3,499.96,44,60,16,12,25,Y
323,9,5,1,9,3,2,1,37,43.31,28.5,35176.89,0.41,221,0.04,1954.27,1234.28,95,126,30,18,38,Y
324,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
325,1,3,0,0,2,1,1,5,7.92,6.0,285.29,0.02,15,0.17,15.85,47.55,6,9,3,6,5,N
326,2,5,0,0,3,1,1,5,9.6,9.17,806.67,0.03,22,0.11,44.81,88.0,11,11,6,10,5,N
327,4,3,0,6,2,1,1,5,8.81,10.8,1027.99,0.03,25,0.09,57.11,95.18,12,13,5,9,5,N
328,1,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2,N
329,11,1,0,6,1,1,1,7,24.37,5.0,609.18,0.04,32,0.2,33.84,121.84,10,22,7,7,7,N
330,9,17,11,2,9,2,7,33,21.71,36.56,29017.62,0.26,156,0.03,1612.09,793.64,65,91,16,18,44,Y
331,4,3,1,1,2,2,1,15,23.33,6.0,840.0,0.05,35,0.17,46.67,140.0,12,23,8,8,16,Y
332,12,1,3,5,1,1,1,7,33.33,5.4,972.0,0.06,45,0.19,54.0,180.0,18,27,10,6,10,Y
333,14,13,3,12,7,4,1,39,22.53,28.41,18190.55,0.21,122,0.04,1010.59,640.25,46,76,17,21,42,Y
334,5,1,0,2,1,1,1,4,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,2,7,2,4,4,N
335,8,1,1,4,1,1,1,5,22.5,2.0,90.0,0.02,15,0.5,5.0,45.0,4,11,4,4,6,Y
336,4,3,0,2,2,2,1,11,15.45,11.0,1869.09,0.06,40,0.09,103.84,169.92,16,24,8,11,11,N
337,4,5,1,2,3,3,1,16,14.41,16.5,3922.15,0.08,55,0.06,217.9,237.71,22,33,8,12,17,N
338,6,3,3,2,2,2,1,10,16.6,14.06,3280.34,0.08,54,0.07,182.24,233.38,23,31,9,11,13,Y
339,5,1,0,3,1,1,1,10,22.45,4.29,412.33,0.03,26,0.23,22.91,96.21,10,16,7,6,10,N
340,5,1,0,2,1,1,1,10,22.45,4.29,412.33,0.03,26,0.23,22.91,96.21,10,16,7,6,10,N
341,14,1,3,9,1,1,1,10,45.63,4.38,873.48,0.07,47,0.23,48.53,199.65,15,32,12,7,13,Y
342,13,3,0,6,2,2,1,19,41.39,9.75,3934.63,0.13,80,0.1,218.59,403.55,39,41,22,11,19,N
343,27,7,3,26,4,4,1,53,63.53,40.0,101649.86,0.85,448,0.02,5647.21,2541.25,160,288,34,17,56,N
344,4,1,1,1,1,1,1,8,16.8,6.67,746.67,0.04,28,0.15,41.48,112.0,8,20,6,10,9,N
345,29,7,10,30,4,4,1,31,90.42,23.23,48777.92,0.7,392,0.04,2709.88,2100.16,144,248,31,10,41,Y
346,4,3,0,0,2,2,1,49,29.78,92.08,252543.19,0.91,615,0.01,14030.18,2742.55,221,394,12,10,49,N
347,6,3,16,3,2,2,1,7,102.56,11.0,12409.79,0.38,202,0.09,689.43,1128.16,74,128,37,11,23,Y
348,27,3,1,23,2,2,1,33,73.68,23.6,41036.32,0.58,339,0.04,2279.8,1738.83,118,221,25,10,34,Y
349,7,5,0,4,3,1,1,23,28.18,21.82,13416.53,0.2,140,0.05,745.36,614.92,48,92,11,10,23,N
350,5,3,4,2,2,2,1,14,34.0,8.25,2314.44,0.09,59,0.12,128.58,280.54,24,35,16,11,18,N
351,6,5,0,0,3,3,1,22,20.79,38.4,30652.35,0.27,179,0.03,1702.91,798.24,64,115,10,12,22,N
352,27,5,5,25,3,3,1,30,51.95,30.8,49286.33,0.53,323,0.03,2738.13,1600.21,112,211,20,11,35,Y
353,5,5,9,1,3,1,1,8,27.73,19.25,10275.27,0.18,118,0.05,570.85,533.78,42,76,12,11,17,Y
354,5,1,0,4,1,1,1,6,15.36,7.0,752.84,0.04,30,0.14,41.82,107.55,10,20,5,7,6,N
355,10,3,0,4,2,1,1,14,18.81,17.05,5466.9,0.11,73,0.06,303.72,320.64,31,42,10,11,14,N
356,8,5,2,9,3,1,1,32,17.32,73.18,92777.91,0.42,273,0.01,5154.33,1267.77,115,158,11,14,34,Y
357,4,3,1,1,2,2,1,12,20.95,10.36,2250.27,0.07,48,0.1,125.01,217.13,19,29,11,12,13,N
358,5,5,2,1,3,3,1,13,26.41,6.0,950.74,0.05,38,0.17,52.82,158.46,12,26,9,9,15,N
359,15,5,4,6,3,3,1,21,50.5,9.52,4580.38,0.16,99,0.11,254.47,480.94,50,49,21,8,25,N
360,10,3,0,4,2,2,1,17,45.17,6.32,1801.85,0.1,60,0.16,100.1,285.29,30,30,19,8,17,N
361,21,9,3,13,5,5,1,30,56.41,11.81,7874.42,0.22,127,0.08,437.47,666.49,58,69,27,11,33,Y
362,2,3,0,0,2,1,1,9,18.21,11.67,2477.96,0.07,50,0.09,137.66,212.4,21,29,9,10,9,N
363,3,3,0,0,2,1,1,10,15.95,12.67,2559.26,0.07,46,0.08,142.18,202.05,19,27,9,12,10,N
364,7,1,0,5,1,1,1,6,25.71,4.67,560.0,0.04,30,0.21,31.11,120.0,12,18,9,7,6,N
365,11,13,1,3,7,4,1,21,48.64,9.91,4779.6,0.16,94,0.1,265.53,482.15,38,56,23,12,22,Y
366,4,5,18,1,3,2,1,5,22.16,14.38,4579.55,0.11,67,0.07,254.42,318.58,23,44,12,15,23,N
367,4,5,5,2,3,2,1,5,13.59,16.25,3589.5,0.07,52,0.06,199.42,220.89,15,37,6,13,10,N
368,1,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
369,7,3,6,9,2,1,1,6,26.79,7.88,1661.41,0.07,54,0.13,92.3,210.97,18,36,8,7,12,N
370,11,5,6,21,3,1,1,9,17.97,15.13,4111.99,0.09,64,0.07,228.44,271.87,22,42,8,11,15,N
371,2,1,3,0,1,1,1,2,13.96,6.0,502.57,0.03,22,0.17,27.92,83.76,9,13,6,8,5,N
372,2,1,4,0,1,1,1,2,16.78,6.29,663.06,0.04,27,0.16,36.84,105.49,11,16,7,8,6,N
373,1,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
374,6,1,2,14,1,1,1,8,22.75,9.92,2237.41,0.08,48,0.1,124.3,225.62,17,31,12,14,10,N
375,0,27,0,0,14,1,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
376,3,37,0,0,19,6,11,36,29.61,43.85,56916.12,0.43,230,0.02,3162.01,1298.09,95,135,26,24,36,N
377,1,13,0,0,7,6,6,17,29.56,17.53,9086.14,0.17,109,0.06,504.79,518.28,51,58,16,11,17,N
378,0,21,0,0,11,3,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
379,1,17,0,0,9,1,9,19,19.68,25.33,12630.47,0.17,98,0.04,701.69,498.57,40,58,15,19,19,N
380,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
381,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
382,4,15,1,1,8,2,4,20,16.63,23.38,9084.42,0.13,80,0.04,504.69,388.64,33,47,12,17,21,N
383,0,15,0,0,8,2,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
384,1,7,0,0,4,1,1,10,8.7,21.6,4061.3,0.06,46,0.05,225.63,188.02,18,28,5,12,10,N
385,10,1,1,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,3,4,3,3,3,N
386,10,1,1,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,3,4,3,3,3,N
387,0,46,0,0,29,26,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
388,0,46,0,0,29,26,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
389,0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
390,0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
391,23,1,9,3,1,1,1,5,52.7,4.42,1030.06,0.08,49,0.23,57.23,232.99,21,28,19,8,14,N
392,23,1,9,3,1,1,1,5,52.7,4.42,1030.06,0.08,49,0.23,57.23,232.99,21,28,19,8,14,N
393,15,1,8,8,1,1,1,11,118.03,3.19,1200.82,0.13,74,0.31,66.71,376.47,37,37,29,5,19,N
394,15,1,8,8,1,1,1,11,118.03,3.19,1200.82,0.13,74,0.31,66.71,376.47,37,37,29,5,19,N
395,2,3,0,0,2,2,1,14,17.84,13.33,3171.79,0.08,56,0.08,176.21,237.88,24,32,9,10,14,N
396,1,3,1,0,2,1,1,11,10.7,9.0,867.02,0.03,29,0.11,48.17,96.34,12,17,4,6,12,N
397,1,1,0,0,1,1,1,5,25.0,1.8,81.0,0.02,15,0.56,4.5,45.0,6,9,5,3,5,N
398,1,3,0,0,2,2,1,11,18.29,7.0,896.0,0.04,32,0.14,49.78,128.0,14,18,8,8,11,N
399,0,1,0,0,1,1,1,8,31.52,5.56,972.99,0.06,46,0.18,54.06,175.14,20,26,9,5,8,N
400,1,3,0,0,2,2,1,10,28.04,7.27,1482.91,0.07,48,0.14,82.38,203.9,20,28,11,8,10,N
401,1,13,0,0,7,3,6,20,17.27,17.55,5319.03,0.1,67,0.06,295.5,303.08,27,40,10,13,20,N
402,7,5,3,0,3,1,1,17,21.09,13.0,3563.68,0.09,72,0.08,197.98,274.13,26,46,7,7,20,N
403,1,3,0,0,2,1,1,7,8.9,7.0,435.89,0.02,18,0.14,24.22,62.27,8,10,4,7,7,N
404,0,3,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
405,0,3,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
406,6,9,0,5,5,4,3,23,19.11,23.43,10491.03,0.15,88,0.04,582.83,447.7,37,51,15,19,23,N
407,12,15,3,12,8,1,5,36,42.42,18.67,14780.96,0.26,152,0.05,821.16,791.84,49,103,21,16,39,N
408,1,5,0,0,3,1,1,7,11.62,9.75,1104.67,0.04,29,0.1,61.37,113.3,13,16,6,9,7,N
409,30,8,4,41,6,6,1,38,31.98,28.95,26810.35,0.31,174,0.03,1489.46,926.02,64,110,21,19,42,N
410,40,33,8,23,17,11,17,46,29.38,28.9,24540.17,0.28,163,0.03,1363.34,849.14,68,95,20,17,54,N
411,28,9,5,23,5,5,1,32,39.89,20.67,17036.72,0.27,168,0.05,946.48,824.36,62,106,18,12,37,N
412,16,3,3,25,2,2,1,16,18.96,13.64,3525.33,0.09,55,0.07,195.85,258.51,20,35,11,15,19,N
413,29,15,4,13,9,6,5,35,27.83,25.26,17758.95,0.23,133,0.04,986.61,702.96,48,85,19,20,39,N
414,12,4,1,5,3,3,1,18,30.21,9.6,2784.46,0.1,61,0.1,154.69,290.05,24,37,15,12,19,N
415,10,3,2,13,2,1,1,19,22.99,23.11,12280.56,0.18,130,0.04,682.25,531.37,52,78,9,8,21,N
416,24,1,0,24,1,1,1,19,25.43,22.0,12305.75,0.19,119,0.05,683.65,559.35,44,75,13,13,19,N
417,15,5,3,21,3,2,1,15,31.26,14.91,6951.19,0.16,95,0.07,386.18,466.15,39,56,17,13,18,N
418,18,7,4,27,4,2,3,19,26.4,21.18,11839.59,0.19,109,0.05,657.76,559.09,40,69,17,18,23,N
419,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
420,22,9,8,18,5,5,1,27,30.1,21.5,13912.18,0.22,120,0.05,772.9,647.08,43,77,21,21,35,N
421,14,9,5,27,5,4,4,17,25.65,19.5,9755.09,0.17,94,0.05,541.95,500.26,39,55,20,20,22,N
422,14,5,4,19,3,2,3,13,24.09,16.5,6558.06,0.13,81,0.06,364.34,397.46,33,48,15,15,17,N
423,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
424,60,3,8,34,2,2,1,23,47.21,17.87,15085.27,0.28,162,0.06,838.07,843.93,66,96,24,13,31,N
425,33,16,12,23,10,8,5,32,43.97,20.29,18111.12,0.3,153,0.05,1006.17,892.43,60,93,34,23,44,N
426,30,21,9,27,11,5,7,42,37.79,30.0,34007.12,0.38,213,0.03,1889.28,1133.57,90,123,24,16,51,N
427,3,7,4,3,4,3,1,20,21.57,20.4,8976.0,0.15,88,0.05,498.67,440.0,36,52,15,17,24,N
428,13,7,1,13,4,4,1,14,21.38,9.5,1929.74,0.07,47,0.11,107.21,203.13,19,28,10,10,15,N
429,11,23,1,20,12,3,11,64,38.24,23.68,21440.49,0.3,169,0.04,1191.14,905.43,74,95,25,16,65,N
430,15,45,9,46,23,7,19,54,54.16,34.14,63133.21,0.62,326,0.03,3507.4,1849.21,115,211,32,19,63,N
431,13,5,6,42,3,1,1,6,16.21,11.0,1962.54,0.06,42,0.09,109.03,178.41,16,26,8,11,12,N
432,4,5,0,1,3,2,3,11,19.34,11.67,2632.25,0.08,48,0.09,146.24,225.62,20,28,12,14,11,N
433,7,1,0,19,1,1,1,3,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,3,N
434,3,3,0,0,2,1,1,6,13.83,11.25,1750.38,0.05,36,0.09,97.24,155.59,15,21,8,12,6,N
435,2,1,0,0,1,1,1,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
436,2,1,0,0,1,1,1,2,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,6,10,6,7,2,N
437,2,1,0,1,1,1,1,6,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,4,7,3,6,6,N
438,7,29,7,14,15,5,9,25,32.32,33.06,35331.2,0.36,184,0.03,1962.84,1068.55,82,102,31,25,32,N
