,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
217,17,23,1,15,12,1,1,68,160.24,23.38,87570.07,1.25,536,0.04,4865.0,3745.93,236,300,106,21,69,Y
218,2,1,0,0,1,1,1,5,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,3,7,2,6,5,N
219,2,1,0,0,1,1,1,5,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,3,7,2,6,5,N
220,2,1,0,0,1,1,1,5,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,3,7,2,6,5,N
221,11,17,7,31,11,4,1,34,44.18,22.67,22710.3,0.33,171,0.04,1261.68,1001.71,69,102,35,23,41,N
222,2,1,0,0,1,1,1,5,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,3,7,2,6,5,N
223,2,1,0,0,1,1,1,5,8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,4,8,3,7,5,N
224,2,1,0,0,1,1,1,5,6.64,5.25,183.06,0.01,11,0.19,10.17,34.87,3,8,2,7,5,N
225,1,1,0,0,1,1,1,8,62.0,2.0,248.0,0.04,31,0.5,13.78,124.0,12,19,12,4,8,N
226,7,1,0,0,1,1,1,45,260.82,4.65,5645.08,0.4,215,0.21,313.62,1213.43,107,108,46,4,45,N
227,1,1,0,1,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
228,1,1,0,1,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
229,1,5,2,1,3,3,1,8,22.95,7.27,1213.88,0.06,38,0.14,67.44,166.91,16,22,11,10,10,N
230,1,1,0,4,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
231,2,1,0,1,1,1,1,16,62.78,4.69,1379.46,0.1,67,0.21,76.64,294.29,30,37,16,5,16,N
232,1,1,0,1,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
233,1,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
234,5,11,5,10,6,6,1,37,169.61,8.26,11574.36,0.47,221,0.12,643.02,1401.11,95,126,69,12,42,N
235,3,7,2,1,4,2,1,10,32.81,8.31,2263.1,0.09,55,0.12,125.73,272.48,23,32,18,13,12,N
236,24,38,12,41,21,18,5,97,89.79,28.37,72282.68,0.85,381,0.04,4015.7,2547.56,152,229,75,28,109,Y
237,2,5,1,0,3,2,1,19,39.02,15.11,8909.79,0.2,108,0.07,494.99,589.62,48,60,27,17,20,N
238,2,1,0,0,1,1,1,6,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,3,7,2,6,6,N
239,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
240,4,1,0,1,1,1,1,5,18.57,5.06,475.93,0.03,23,0.2,26.44,94.01,9,14,8,9,5,N
241,2,1,0,0,1,1,1,5,12.4,5.63,392.28,0.02,22,0.18,21.79,69.74,9,13,4,5,5,N
242,6,1,0,4,1,1,1,8,33.87,7.03,1672.9,0.08,49,0.14,92.94,238.04,23,26,18,11,8,Y
243,18,19,0,15,10,7,9,47,88.97,15.9,22487.01,0.47,230,0.06,1249.28,1414.44,101,129,54,17,47,N
244,9,5,0,0,3,3,1,15,32.35,7.7,1918.25,0.08,53,0.13,106.57,249.12,21,32,15,11,15,Y
245,4,3,0,2,2,2,1,9,23.29,7.08,1168.74,0.05,37,0.14,64.93,165.0,17,20,12,10,9,N
246,18,11,0,7,6,6,3,40,55.79,31.11,53996.81,0.58,273,0.03,2999.82,1735.61,120,153,54,28,40,N
247,5,1,0,3,1,1,1,9,25.18,7.5,1416.52,0.06,43,0.13,78.7,188.87,20,23,12,9,9,N
248,11,7,0,0,4,4,1,20,34.43,13.3,6089.69,0.15,90,0.08,338.32,457.87,38,52,20,14,20,N
249,12,5,0,3,3,3,1,20,33.27,13.09,5702.11,0.15,83,0.08,316.78,435.58,36,47,22,16,20,N
250,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
251,8,13,0,2,7,3,7,16,19.37,22.0,9373.21,0.14,97,0.05,520.73,426.05,40,57,10,11,16,N
252,14,5,0,0,3,3,1,22,45.57,8.11,3004.05,0.12,74,0.12,166.89,370.0,31,43,21,11,22,N
253,9,5,0,1,3,3,1,15,25.82,11.67,3513.94,0.1,62,0.09,195.22,301.19,25,37,15,14,15,N
254,19,17,0,0,15,14,1,55,48.69,19.67,18831.94,0.32,159,0.05,1046.22,957.56,59,100,39,26,55,N
255,14,5,1,9,3,2,1,27,75.95,8.79,5865.3,0.22,123,0.11,325.85,667.43,58,65,33,10,28,N
256,6,1,0,6,1,1,1,13,44.12,6.56,1899.9,0.1,64,0.15,105.55,289.51,30,34,16,7,13,N
257,23,51,0,13,26,1,13,72,67.01,40.21,108344.7,0.9,425,0.02,6019.15,2694.44,191,234,57,24,72,N
258,8,3,0,4,2,1,1,35,100.04,13.22,17485.4,0.44,213,0.08,971.41,1322.61,104,109,59,15,35,N
259,15,5,1,8,3,2,1,39,74.49,28.18,59167.8,0.7,334,0.04,3287.1,2099.32,153,181,57,21,40,N
260,8,3,0,1,2,2,1,14,31.25,9.28,2692.01,0.1,61,0.11,149.56,290.05,27,34,16,11,14,N
261,7,10,2,0,6,4,4,19,27.09,15.5,6507.43,0.14,80,0.06,361.52,419.83,31,49,19,19,21,N
262,11,17,0,3,9,5,9,27,39.0,12.68,6265.89,0.16,98,0.08,348.11,494.35,39,59,20,13,27,N
263,7,3,0,3,2,2,1,13,21.63,18.0,7009.12,0.13,81,0.06,389.4,389.4,36,45,14,14,13,N
264,3,1,2,0,1,1,1,4,19.23,5.69,622.17,0.04,28,0.18,34.57,109.39,13,15,8,7,6,N
265,4,1,0,0,1,1,1,7,29.64,3.75,416.75,0.04,31,0.27,23.15,111.13,15,16,8,4,7,N
266,6,3,0,0,2,1,1,9,18.88,8.44,1346.14,0.05,39,0.12,74.79,159.41,19,20,9,8,9,N
267,8,3,0,0,2,2,1,12,30.96,6.07,1141.33,0.06,41,0.16,63.41,187.98,17,24,14,10,12,N
268,20,13,0,16,7,6,3,40,55.34,17.53,16997.52,0.32,167,0.06,944.31,969.83,74,93,38,18,40,N
269,22,19,0,19,10,7,5,50,69.97,32.88,75642.93,0.77,351,0.03,4202.39,2300.66,155,196,66,28,50,N
270,7,5,0,1,3,3,1,12,19.74,11.67,2687.08,0.08,49,0.09,149.28,230.32,20,29,12,14,12,N
271,11,13,0,0,7,4,7,23,33.12,15.84,8311.04,0.17,104,0.06,461.72,524.62,43,61,19,14,23,N
272,8,3,0,1,2,2,1,13,24.36,8.77,1873.26,0.07,46,0.11,104.07,213.62,19,27,13,12,13,N
273,28,27,0,10,14,11,9,51,68.42,21.88,32737.87,0.5,245,0.05,1818.77,1496.59,100,145,48,21,51,N
274,2,1,0,0,1,1,1,3,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,3,N
275,8,5,0,2,3,3,1,15,29.67,10.11,3033.33,0.1,60,0.1,168.52,300.0,26,34,18,14,15,N
276,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
277,1,3,0,0,2,1,1,12,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,12,N
278,1,13,0,0,7,3,1,27,18.92,19.63,7291.52,0.12,73,0.05,405.08,371.38,31,42,15,19,27,N
279,1,3,0,0,2,1,1,7,14.51,4.2,255.97,0.02,17,0.24,14.22,60.94,6,11,5,7,7,N
280,0,1,0,0,1,1,1,4,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,2,6,2,5,4,N
281,11,9,0,4,5,5,1,48,59.96,20.2,24477.25,0.4,197,0.05,1359.85,1211.5,90,107,49,22,48,N
282,4,3,0,0,2,2,1,17,27.97,23.08,14896.06,0.22,139,0.04,827.56,645.5,50,89,13,12,17,N
283,1,5,0,0,3,1,1,17,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,13,22,10,11,17,N
284,0,3,0,0,2,1,1,8,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,12,15,9,10,8,N
285,1,1,0,0,1,1,1,6,17.79,2.92,151.35,0.02,15,0.34,8.41,51.89,7,8,6,5,6,N
286,0,1,0,0,1,1,1,4,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,4,N
287,0,11,0,0,8,1,1,17,16.16,19.2,5956.4,0.1,66,0.05,330.91,310.23,24,42,10,16,17,N
288,1,1,0,0,1,1,1,8,15.5,3.0,139.52,0.02,14,0.33,7.75,46.51,6,8,5,5,8,N
289,1,3,0,0,2,1,1,17,19.85,16.82,5614.18,0.11,76,0.06,311.9,333.82,37,39,11,10,17,N
290,8,52,0,7,28,17,22,66,50.98,46.25,109073.64,0.79,366,0.02,6059.65,2358.12,159,207,55,32,66,N
291,1,7,0,0,4,3,3,12,18.68,12.83,3076.44,0.08,51,0.08,170.91,239.72,22,29,12,14,12,N
292,5,1,0,0,1,1,1,4,13.79,1.5,31.02,0.01,8,0.67,1.72,20.68,3,5,3,3,4,N
293,16,11,3,6,6,5,1,59,66.95,25.45,43359.38,0.57,268,0.04,2408.85,1703.82,123,145,58,24,62,N
294,0,3,0,0,2,1,1,8,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,12,15,9,10,8,N
295,32,12,16,73,8,8,1,48,52.7,22.28,26165.5,0.39,198,0.04,1453.64,1174.29,79,119,39,22,64,Y
296,3,1,0,0,1,1,1,10,34.26,3.82,499.41,0.04,32,0.26,27.75,130.8,14,18,11,6,10,N
297,7,13,0,6,7,4,1,21,32.59,13.12,5614.09,0.14,91,0.08,311.89,427.74,42,49,16,10,21,N
298,6,9,1,24,5,4,1,20,20.4,14.34,4196.62,0.1,58,0.07,233.15,292.57,27,31,16,17,21,N
299,0,3,0,0,2,2,1,4,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,4,N
300,7,5,0,2,3,3,1,23,37.53,13.2,6539.54,0.17,100,0.08,363.31,495.42,48,52,20,11,23,N
301,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
302,0,1,0,0,1,1,1,6,21.19,3.21,218.94,0.02,19,0.31,12.16,68.11,9,10,7,5,6,N
303,0,1,0,0,1,1,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,3,N
304,0,3,0,0,2,2,1,4,12.17,8.4,858.37,0.03,25,0.12,47.69,102.19,7,18,5,12,4,N
305,1,11,0,1,6,2,4,14,16.12,22.73,8332.05,0.12,74,0.04,462.89,366.61,25,49,11,20,14,N
306,0,3,0,0,2,2,1,7,8.41,10.13,861.74,0.03,23,0.1,47.87,85.11,9,14,4,9,7,N
307,1,3,0,2,2,2,1,7,15.23,5.0,380.74,0.03,20,0.2,21.15,76.15,10,10,7,7,7,N
308,0,9,0,0,5,4,1,17,24.55,23.68,13769.86,0.19,110,0.04,764.99,581.39,45,65,19,20,17,N
309,0,1,0,0,1,1,1,5,13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,6,7,4,4,5,N
310,0,1,0,0,1,1,1,4,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,4,N
311,0,1,0,0,1,1,1,4,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,4,N
312,1,1,2,2,1,1,1,6,26.64,3.67,358.13,0.03,25,0.27,19.9,97.67,11,14,9,6,8,N
313,9,11,0,6,6,2,5,29,36.38,24.0,20956.91,0.29,159,0.04,1164.27,873.2,72,87,27,18,29,N
314,2,7,0,0,4,3,1,13,14.24,12.75,2314.39,0.06,42,0.08,128.58,181.52,17,25,8,12,13,N
315,2,1,0,0,1,1,1,9,5.29,21.67,2485.46,0.04,31,0.05,138.08,114.71,13,18,3,10,9,N
316,1,1,0,0,1,1,1,3,17.43,2.0,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,3,N
317,1,1,0,0,1,1,1,11,14.33,6.0,515.71,0.03,22,0.17,28.65,85.95,8,14,6,9,11,N
318,1,3,0,0,2,1,1,6,15.9,6.43,656.91,0.03,25,0.16,36.5,102.19,9,16,7,10,6,N
319,1,7,0,0,4,2,3,13,15.39,20.17,6258.43,0.1,61,0.05,347.69,310.34,22,39,12,22,13,N
320,1,1,0,0,1,1,1,10,14.33,6.0,515.71,0.03,22,0.17,28.65,85.95,8,14,6,9,10,N
321,1,11,1,0,6,2,6,20,21.74,20.19,8859.53,0.15,87,0.05,492.2,438.86,38,49,16,17,21,N
322,1,1,0,0,1,1,1,8,13.35,6.43,551.81,0.03,21,0.16,30.66,85.84,9,12,7,10,8,N
323,1,15,0,1,8,8,8,19,23.36,18.35,7869.25,0.14,85,0.05,437.18,428.77,39,46,17,16,19,N
324,2,7,0,2,4,3,3,16,35.44,9.9,3476.92,0.12,69,0.1,193.16,351.03,32,37,21,13,16,N
325,1,5,0,1,3,3,3,7,19.38,5.06,496.63,0.03,24,0.2,27.59,98.1,9,15,8,9,7,N
326,1,5,0,1,3,2,1,9,10.79,14.57,2290.24,0.05,37,0.07,127.24,157.17,17,20,7,12,9,N
327,1,9,0,1,5,3,3,14,27.69,10.11,2831.11,0.09,56,0.1,157.28,280.0,26,30,18,14,14,N
328,2,143,0,0,72,71,70,58,89.69,33.23,99019.72,0.99,483,0.03,5501.1,2980.07,215,268,55,17,58,N
329,1,9,0,2,5,5,5,10,14.4,16.0,3685.14,0.08,49,0.06,204.73,230.32,20,29,10,16,10,N
330,1,9,0,2,5,5,5,10,13.06,16.0,3343.58,0.07,45,0.06,185.75,208.97,18,27,9,16,10,N
331,1,5,0,1,3,2,1,10,12.54,12.75,2038.87,0.05,37,0.08,113.27,159.91,17,20,8,12,10,N
332,1,5,0,1,3,3,1,13,19.11,10.5,2107.08,0.07,45,0.1,117.06,200.67,21,24,11,11,13,N
333,1,3,0,0,2,2,1,3,11.23,14.0,2200.43,0.05,37,0.07,122.25,157.17,10,27,5,14,3,N
334,2,7,0,0,4,2,1,10,16.12,14.3,3299.03,0.08,51,0.07,183.28,230.7,22,29,10,13,10,N
335,2,13,0,0,7,5,6,13,7.8,43.5,14758.99,0.11,74,0.02,819.94,339.29,29,45,6,18,13,N
336,2,9,0,0,5,4,4,8,7.35,21.12,3281.21,0.05,38,0.05,182.29,155.32,13,25,4,13,8,N
337,0,3,0,0,2,2,1,6,11.86,8.67,890.92,0.03,27,0.12,49.5,102.8,13,14,6,8,6,N
338,1,11,0,0,6,2,6,18,22.75,20.0,9099.07,0.15,88,0.05,505.5,454.95,40,48,18,18,18,N
339,2,15,0,0,8,8,1,27,31.82,22.41,15978.01,0.24,127,0.04,887.67,713.07,55,72,27,22,27,N
340,4,5,0,0,3,2,1,7,13.13,11.0,1588.72,0.05,34,0.09,88.26,144.43,16,18,8,11,7,N
341,0,1,0,0,1,1,1,3,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,3,4,3,3,3,N
342,1,5,0,0,3,3,3,13,19.41,12.83,3197.08,0.08,53,0.08,177.62,249.12,22,31,12,14,13,N
343,3,15,0,0,8,6,5,21,37.88,20.9,16545.99,0.26,141,0.05,919.22,791.67,66,75,30,19,21,N
344,13,71,4,1,36,24,15,84,118.25,29.92,105895.19,1.18,516,0.03,5883.07,3538.72,242,274,93,23,88,N
345,1,5,0,0,3,1,1,8,13.45,12.44,2082.85,0.06,37,0.08,115.71,167.37,16,21,9,14,8,N
346,5,23,1,1,12,9,10,50,55.26,29.75,48911.24,0.55,272,0.03,2717.29,1644.08,119,153,44,22,51,N
347,1,5,0,0,3,3,3,13,35.93,5.63,1136.92,0.07,43,0.18,63.16,202.12,18,25,16,10,13,N
348,1,1,0,0,1,1,1,7,22.25,6.3,883.14,0.05,33,0.16,49.06,140.18,14,19,10,9,7,N
349,2,13,0,3,7,4,7,20,25.13,19.0,9073.67,0.16,91,0.05,504.09,477.56,38,53,19,19,20,N
350,0,1,0,0,1,1,1,6,22.59,2.86,184.37,0.02,18,0.35,10.24,64.53,8,10,7,5,6,N
351,4,19,0,0,10,9,1,12,17.25,32.88,18654.39,0.19,118,0.03,1036.34,567.27,57,61,13,15,12,N
352,6,35,0,1,18,11,12,62,50.27,39.28,77553.76,0.66,319,0.03,4308.54,1974.55,142,177,47,26,62,N
353,1,19,1,0,10,5,7,20,31.94,20.33,13197.22,0.22,122,0.05,733.18,649.28,55,67,23,17,21,N
354,1,3,0,0,2,2,1,6,21.31,4.5,431.59,0.03,23,0.22,23.98,95.91,9,14,9,9,6,N
355,4,3,0,0,2,2,1,10,34.4,4.0,550.43,0.05,33,0.25,30.58,137.61,16,17,12,6,10,N
356,2,21,0,0,11,3,3,21,35.91,25.31,23011.32,0.3,172,0.04,1278.41,909.09,81,91,24,15,21,N
357,0,5,0,0,3,3,1,10,25.87,9.0,2095.13,0.08,53,0.11,116.4,232.79,24,29,12,9,10,N
358,3,51,0,0,26,16,22,82,83.45,34.68,100348.96,0.96,448,0.03,5574.94,2893.83,196,252,65,23,82,N
359,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
360,1,1,0,0,1,1,1,5,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,5,N
361,2,11,7,1,6,3,5,18,43.77,11.31,5596.62,0.16,93,0.09,310.92,494.94,42,51,26,14,25,N
362,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
363,17,51,35,159,33,27,13,218,109.99,72.75,582205.62,2.67,1054,0.01,32344.76,8002.45,452,602,146,47,253,N
364,2,5,1,0,3,2,1,14,19.11,10.5,2107.08,0.07,45,0.1,117.06,200.67,21,24,11,11,15,N
365,11,13,12,0,7,4,1,49,96.31,19.66,37229.33,0.63,304,0.05,2068.3,1893.56,145,159,59,16,61,Y
366,9,13,7,4,7,6,1,40,67.47,13.2,11756.11,0.3,149,0.08,653.12,890.61,66,83,45,18,47,Y
367,10,4,7,5,3,1,1,65,135.85,19.74,52918.65,0.89,412,0.05,2939.92,2681.21,200,212,76,15,72,N
368,1,13,9,0,5,3,1,36,50.26,14.66,10796.83,0.25,128,0.07,599.82,736.63,54,74,35,19,45,N
369,2,7,0,0,4,1,1,14,21.83,21.53,10120.67,0.16,94,0.05,562.26,470.0,38,56,15,17,14,N
370,1,3,0,0,2,2,1,5,10.99,6.4,449.97,0.02,19,0.16,25.0,70.31,8,11,5,8,5,N
371,0,11,0,0,6,4,1,22,33.56,12.02,4852.71,0.13,80,0.08,269.59,403.55,37,43,20,13,22,N
372,1,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
373,0,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
374,0,3,0,0,2,1,1,11,16.61,3.0,149.49,0.02,15,0.33,8.3,49.83,4,11,4,6,11,N
375,1,7,0,0,4,1,3,14,15.86,13.3,2805.08,0.07,46,0.08,155.84,210.91,19,27,10,14,14,N
376,0,1,0,0,1,1,1,4,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,4,N
377,0,1,0,0,1,1,1,4,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,4,7,3,6,4,N
378,0,3,0,0,2,2,1,11,15.77,6.87,745.37,0.04,26,0.15,41.41,108.42,11,15,8,10,11,N
379,9,9,0,5,5,4,3,21,16.41,15.0,3691.87,0.08,53,0.07,205.1,246.12,20,33,10,15,21,N
380,0,3,0,0,2,2,1,9,16.25,8.89,1283.82,0.05,34,0.11,71.32,144.43,16,18,9,10,9,N
381,2,5,0,0,3,1,1,10,13.14,8.17,876.39,0.04,29,0.12,48.69,107.31,14,15,6,7,10,N
382,0,1,0,0,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
383,0,1,0,0,1,1,1,5,18.13,4.29,333.04,0.03,21,0.23,18.5,77.71,10,11,7,6,5,N
384,1,7,0,0,4,2,1,21,34.66,14.24,7026.27,0.16,97,0.07,390.35,493.48,46,51,21,13,21,N
385,0,1,0,0,1,1,1,12,38.8,7.7,2300.62,0.1,67,0.13,127.81,298.78,33,34,15,7,12,N
386,5,15,0,0,8,4,1,34,56.82,11.24,7181.41,0.21,115,0.09,398.97,638.78,53,62,33,14,34,N
387,1,7,0,0,4,2,1,21,53.82,9.17,4521.96,0.16,94,0.11,251.22,493.31,45,49,27,11,21,N
388,2,3,0,0,2,1,1,4,7.91,6.13,296.65,0.02,14,0.16,16.48,48.43,7,7,4,7,4,N
389,0,3,0,0,2,2,1,14,20.76,12.27,3126.53,0.08,58,0.08,173.7,254.75,27,31,11,10,14,N
390,0,15,0,0,14,14,1,31,46.4,12.86,7669.86,0.2,108,0.08,426.1,596.54,40,68,28,18,31,N
391,0,7,0,0,4,3,1,17,25.96,11.15,3229.13,0.1,64,0.09,179.4,289.51,29,35,13,10,17,N
392,1,3,1,0,2,2,1,7,17.31,5.5,523.51,0.03,25,0.18,29.08,95.18,11,14,7,7,8,N
393,2,5,0,0,3,3,1,17,23.84,12.69,3840.79,0.1,66,0.08,213.38,302.61,30,36,13,11,17,N
394,0,5,1,0,3,2,1,19,32.45,13.89,6264.19,0.15,91,0.07,348.01,450.83,44,47,19,12,20,N
395,0,1,0,0,1,1,1,3,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,3,N
396,1,3,0,0,2,2,1,10,20.81,9.0,1685.67,0.06,42,0.11,93.65,187.3,18,24,11,11,10,N
397,3,13,0,2,7,7,4,22,34.83,15.79,8682.88,0.18,111,0.06,482.38,549.92,50,61,19,12,22,N
398,2,5,0,3,3,2,3,8,12.16,5.6,381.44,0.02,19,0.18,21.19,68.11,8,11,5,7,8,N
399,1,13,0,0,7,1,7,13,10.33,21.25,4666.84,0.07,50,0.05,259.26,219.62,17,33,6,15,13,N
400,4,41,4,1,21,20,11,73,104.65,29.05,88343.08,1.01,441,0.03,4907.95,3040.61,198,243,92,27,77,N
401,1,7,0,0,4,2,3,9,12.65,16.67,3515.14,0.07,46,0.06,195.29,210.91,20,26,9,15,9,N
402,1,7,0,0,4,3,4,11,16.45,14.3,3363.72,0.08,52,0.07,186.87,235.23,22,30,10,13,11,N
403,1,1,0,0,1,1,1,3,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,3,N
404,1,5,0,0,3,2,3,7,13.8,7.86,851.86,0.04,26,0.13,47.33,108.42,10,16,7,11,7,N
405,1,13,0,0,7,3,1,10,13.71,21.6,6396.36,0.1,63,0.05,355.35,296.13,27,36,10,16,10,N
406,1,5,0,0,3,2,3,10,14.12,10.89,1674.72,0.05,34,0.09,93.04,153.8,14,20,9,14,10,N
407,18,17,2,0,15,2,1,120,58.14,60.25,211067.8,1.17,532,0.02,11725.99,3503.2,241,291,64,32,122,N
408,5,7,2,0,4,2,1,9,17.46,14.0,3421.92,0.08,52,0.07,190.11,244.42,24,28,12,14,11,N
409,6,5,2,3,3,2,1,13,22.11,10.58,2473.23,0.08,51,0.09,137.4,233.83,25,26,13,11,15,N
410,10,5,2,2,3,1,1,34,61.05,23.72,34338.99,0.48,254,0.04,1907.72,1447.91,117,137,37,15,36,Y
411,13,5,2,8,3,1,1,46,120.16,15.11,27428.6,0.61,284,0.07,1523.81,1815.42,139,145,69,15,48,N
412,6,1,0,0,1,1,1,13,30.06,10.38,3241.66,0.1,70,0.1,180.09,312.16,30,40,13,9,13,N
413,13,11,2,9,6,1,1,21,25.45,30.07,23005.27,0.26,141,0.03,1278.07,765.1,63,78,22,21,23,N
414,21,14,4,8,8,4,3,37,45.07,17.42,13671.55,0.26,134,0.06,759.53,784.97,57,77,36,22,41,N
415,13,16,2,0,12,7,4,58,40.9,26.43,28568.25,0.36,183,0.04,1587.13,1080.96,74,109,35,25,60,Y
416,10,9,4,6,5,2,3,14,26.25,13.59,4846.95,0.12,72,0.07,269.28,356.7,33,39,17,14,18,N
417,1,1,1,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
418,16,15,4,2,9,7,5,36,41.98,23.21,22625.5,0.32,165,0.04,1256.97,974.64,65,100,35,25,40,N
419,2,3,0,1,2,1,1,5,11.42,6.0,411.19,0.02,18,0.17,22.84,68.53,9,9,6,8,5,N
420,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
421,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
422,12,1,1,9,1,1,1,16,40.63,13.54,7446.38,0.18,102,0.07,413.69,550.02,44,58,26,16,17,Y
423,2,7,0,0,4,1,4,9,7.44,13.5,1355.12,0.03,28,0.07,75.28,100.38,9,19,3,9,9,N
424,0,3,0,0,2,2,1,5,17.11,5.14,452.57,0.03,22,0.19,25.14,88.0,8,14,7,9,5,N
425,1,3,0,0,2,2,1,9,16.96,6.75,772.53,0.04,28,0.15,42.92,114.45,12,16,8,9,9,N
426,2,3,0,0,2,2,1,9,15.57,7.5,875.68,0.04,28,0.13,48.65,116.76,12,16,8,10,9,N
427,1,5,0,0,3,2,1,6,17.3,4.2,305.12,0.02,21,0.24,16.95,72.65,7,14,5,6,6,N
428,0,9,0,0,5,1,5,6,18.02,6.29,712.17,0.04,29,0.16,39.57,113.3,11,18,7,8,6,N
429,0,5,0,0,3,1,1,6,15.36,4.9,368.89,0.03,21,0.2,20.49,75.28,7,14,5,7,6,N
430,0,5,0,0,3,1,3,5,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,5,N
431,0,5,0,0,3,1,3,5,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,5,N
432,0,5,0,0,3,1,3,5,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,5,N
433,2,3,2,3,2,1,1,6,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,3,8,2,6,8,N
434,5,1,1,6,1,1,1,10,21.71,7.0,1064.0,0.05,38,0.14,59.11,152.0,14,24,8,8,11,N
435,4,1,1,4,1,1,1,7,12.6,3.33,140.0,0.01,14,0.3,7.78,42.0,4,10,3,5,8,N
436,7,5,5,9,3,2,1,17,27.97,8.64,2086.35,0.08,55,0.12,115.91,241.58,19,36,11,10,22,N
437,4,3,1,3,2,2,1,6,21.33,4.5,432.0,0.03,24,0.22,24.0,96.0,9,15,8,8,7,N
438,1,1,2,3,1,1,1,2,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,4,8,4,6,4,N
439,3,1,1,2,1,1,1,9,21.14,7.0,1036.0,0.05,37,0.14,57.56,148.0,14,23,8,8,10,N
440,0,3,0,0,2,1,1,13,18.86,5.5,570.49,0.03,24,0.18,31.69,103.73,9,15,9,11,13,N
