,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
219,9,18,0,1,12,10,1,73,96.22,23.35,52445.24,0.75,373,0.04,2913.62,2246.34,143,230,49,16,73,N
220,1,4,0,0,3,2,1,14,33.04,9.75,3140.4,0.11,67,0.1,174.47,322.09,26,41,16,12,14,N
221,1,1,0,0,1,1,1,14,93.83,7.6,5424.68,0.24,138,0.13,301.37,713.45,63,75,29,7,14,N
222,0,1,0,0,1,1,1,16,94.19,8.43,6687.19,0.26,156,0.12,371.51,793.64,65,91,27,7,16,N
223,1,1,0,0,1,1,1,8,56.7,4.97,1402.71,0.09,60,0.2,77.93,282.03,27,33,19,7,8,N
224,2,1,0,1,1,1,1,11,54.09,8.25,3681.54,0.15,87,0.12,204.53,446.25,36,51,24,11,11,N
225,2,1,0,2,1,1,1,10,50.45,8.37,3534.13,0.14,83,0.12,196.34,422.26,35,48,23,11,10,N
226,1,1,0,0,1,1,1,5,34.59,3.55,434.76,0.04,30,0.28,24.15,122.62,13,17,11,6,5,N
227,0,1,0,0,1,1,1,14,86.1,7.84,5292.0,0.23,135,0.13,294.0,675.0,56,79,25,7,14,N
228,1,1,0,0,1,1,1,5,34.59,3.55,434.76,0.04,30,0.28,24.15,122.62,13,17,11,6,5,N
229,1,1,0,0,1,1,1,10,82.4,6.85,3871.09,0.19,114,0.15,215.06,564.78,47,67,24,7,10,N
230,1,1,0,0,1,1,1,14,77.63,8.22,5241.84,0.21,130,0.12,291.21,637.9,54,76,23,7,14,N
231,0,1,0,1,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
232,0,1,0,1,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
233,0,1,0,1,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
234,0,1,0,0,1,1,1,6,12.29,7.0,602.27,0.03,24,0.14,33.46,86.04,7,17,4,8,6,N
235,0,5,0,3,3,3,1,16,25.63,16.0,6560.0,0.14,82,0.06,364.44,410.0,32,50,16,16,16,N
236,0,3,0,5,2,2,1,18,24.85,16.5,6765.0,0.14,82,0.06,375.83,410.0,33,49,16,16,18,N
237,0,7,0,0,4,3,1,19,28.87,14.62,6175.54,0.14,83,0.07,343.09,422.26,26,57,16,18,19,N
238,0,5,0,0,3,2,1,10,23.36,8.4,1648.21,0.07,44,0.12,91.57,196.21,14,30,10,12,10,N
239,0,1,0,0,1,1,1,4,11.7,3.33,130.0,0.01,13,0.3,7.22,39.0,4,9,3,5,4,N
240,0,3,0,0,2,1,1,9,14.87,8.57,1092.32,0.04,30,0.12,60.68,127.44,10,20,7,12,9,N
241,0,5,0,0,3,3,3,14,26.73,9.21,2266.4,0.08,53,0.11,125.91,246.12,17,36,12,13,14,N
242,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
243,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
244,0,1,0,0,1,1,1,4,7.3,5.0,182.48,0.01,13,0.2,10.14,36.5,4,9,2,5,4,N
245,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
246,0,3,0,0,2,2,1,4,19.99,5.33,568.57,0.04,28,0.19,31.59,106.61,8,20,6,8,4,N
247,0,1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0,N
248,0,1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0,N
249,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
250,0,1,0,0,1,1,1,5,8.98,6.0,323.33,0.02,17,0.17,17.96,53.89,6,11,3,6,5,N
251,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
252,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
253,0,1,0,0,1,1,1,5,21.11,4.81,488.85,0.03,26,0.21,27.16,101.58,11,15,8,7,5,N
254,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
255,0,3,0,0,2,2,1,9,20.53,8.13,1355.23,0.06,40,0.12,75.29,166.8,13,27,8,10,9,N
256,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
257,0,5,0,0,3,3,3,17,24.56,12.25,3685.14,0.1,64,0.08,204.73,300.83,21,43,12,14,17,N
258,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
259,0,3,0,0,2,2,1,11,35.16,8.21,2372.72,0.1,63,0.12,131.82,288.85,23,40,14,10,11,N
260,0,1,0,0,1,1,1,6,17.84,6.19,682.86,0.04,27,0.16,37.94,110.36,11,16,8,9,6,N
261,0,5,0,0,3,2,3,18,24.12,18.56,8310.37,0.15,88,0.05,461.69,447.7,33,55,16,18,18,N
262,0,1,0,0,1,1,1,4,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,5,10,4,7,4,N
263,0,1,0,0,1,1,1,4,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,4,N
264,0,1,0,0,1,1,1,4,16.61,3.0,149.49,0.02,15,0.33,8.3,49.83,4,11,4,6,4,N
265,0,1,0,0,1,1,1,5,13.3,6.4,544.7,0.03,23,0.16,30.26,85.11,8,15,5,8,5,N
266,0,1,0,0,1,1,1,6,14.68,8.25,999.19,0.04,31,0.12,55.51,121.11,11,20,6,9,6,N
267,0,1,0,0,1,1,1,5,23.9,3.0,215.1,0.02,20,0.33,11.95,71.7,6,14,6,6,5,N
268,0,3,0,0,2,2,1,16,27.13,15.06,6152.97,0.14,81,0.07,341.83,408.6,32,49,17,16,16,N
269,0,3,0,0,2,2,1,12,41.57,8.24,2819.37,0.11,72,0.12,156.63,342.35,28,44,17,10,12,N
270,0,1,0,0,1,1,1,6,26.28,5.6,824.03,0.05,36,0.18,45.78,147.15,16,20,10,7,6,N
271,0,3,0,0,2,2,1,9,17.88,9.33,1557.81,0.06,38,0.11,86.54,166.91,14,24,9,12,9,N
272,0,5,0,0,3,3,1,22,35.04,12.63,5590.85,0.15,87,0.08,310.6,442.61,32,55,19,15,22,N
273,2,3,0,6,2,2,1,18,39.51,10.08,4016.74,0.13,82,0.1,223.15,398.35,33,49,18,11,18,N
274,0,1,0,0,1,1,1,7,26.11,6.18,997.88,0.05,38,0.16,55.44,161.42,17,21,11,8,7,N
275,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
276,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
277,0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
278,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
279,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
280,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
281,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
282,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
283,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
284,0,1,0,0,1,1,1,4,14.28,5.33,406.12,0.03,20,0.19,22.56,76.15,8,12,6,8,4,N
285,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
286,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
287,0,1,0,0,1,1,1,4,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,4,N
288,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
289,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
290,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
291,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
292,0,3,0,0,2,2,1,13,25.59,14.0,5014.84,0.12,73,0.07,278.6,358.2,28,45,15,15,13,N
293,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
294,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
295,0,3,0,0,2,2,1,11,34.43,7.86,2125.46,0.09,59,0.13,118.08,270.51,22,37,14,10,11,N
296,0,1,0,0,1,1,1,4,8.67,4.5,175.5,0.01,13,0.22,9.75,39.0,3,10,2,6,4,N
297,1,3,0,0,2,2,1,4,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,11,19,9,11,4,N
298,0,1,0,0,1,1,1,3,11.39,4.67,248.04,0.02,16,0.21,13.78,53.15,4,12,3,7,3,N
299,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
300,0,1,0,0,1,1,1,3,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,3,N
301,0,1,0,0,1,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
302,3,3,0,5,2,2,1,7,17.22,13.72,3243.25,0.08,53,0.07,180.18,236.35,19,34,9,13,7,N
303,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
304,1,3,0,0,2,2,1,6,15.86,7.2,822.39,0.04,30,0.14,45.69,114.22,8,22,5,9,6,N
305,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
306,13,7,0,5,4,4,1,37,89.21,24.0,51383.14,0.71,347,0.04,2854.62,2140.96,144,203,54,18,37,N
307,0,1,0,0,1,1,1,4,10.87,3.5,133.14,0.01,12,0.29,7.4,38.04,2,10,2,7,4,N
308,0,1,0,0,1,1,1,4,12.34,3.5,151.15,0.01,13,0.29,8.4,43.19,3,10,3,7,4,N
309,0,1,0,0,1,1,1,4,13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,4,11,4,8,4,N
310,5,11,0,0,6,4,1,23,22.86,24.7,13948.3,0.19,111,0.04,774.91,564.71,39,72,15,19,23,N
311,1,1,0,0,1,1,1,5,12.14,6.4,497.34,0.03,21,0.16,27.63,77.71,8,13,5,8,5,N
312,0,1,0,0,1,1,1,7,28.59,6.95,1382.62,0.07,46,0.14,76.81,198.81,17,29,11,9,7,N
313,2,1,0,0,1,1,1,5,12.72,6.4,521.02,0.03,22,0.16,28.95,81.41,8,14,5,8,5,N
314,1,5,0,0,3,3,3,9,27.86,8.67,2092.83,0.08,52,0.12,116.27,241.48,16,36,12,13,9,N
315,1,3,0,0,2,2,1,7,24.71,5.63,781.73,0.05,34,0.18,43.43,138.97,10,24,8,9,7,N
316,0,1,0,0,1,1,1,3,3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,2,5,1,5,3,N
317,1,3,0,0,2,2,1,9,16.47,13.0,2782.69,0.07,48,0.08,154.59,214.05,18,30,9,13,9,N
318,1,7,0,0,4,3,1,8,15.19,14.0,2976.5,0.07,47,0.07,165.36,212.61,18,29,9,14,8,N
319,0,1,0,0,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
320,0,1,0,0,1,1,1,3,14.34,3.5,175.66,0.02,14,0.29,9.76,50.19,5,9,5,7,3,N
321,1,3,0,0,2,2,1,8,15.23,10.5,1679.07,0.05,37,0.1,93.28,159.91,14,23,8,12,8,N
322,2,3,0,0,2,1,1,9,42.03,6.19,1609.1,0.09,56,0.16,89.39,260.06,22,34,16,9,9,N
323,0,3,0,0,2,2,1,12,31.49,14.0,6172.93,0.15,89,0.07,342.94,440.92,34,55,17,14,12,N
324,0,1,0,1,1,1,1,3,12.0,3.0,108.0,0.01,12,0.33,6.0,36.0,2,10,2,6,3,N
325,0,1,0,0,1,1,1,4,13.74,3.0,123.63,0.01,13,0.33,6.87,41.21,3,10,3,6,4,N
326,0,1,0,0,1,1,1,3,15.81,3.5,193.73,0.02,16,0.29,10.76,55.35,4,12,4,7,3,N
327,0,1,0,1,1,1,1,3,12.0,3.0,108.0,0.01,12,0.33,6.0,36.0,2,10,2,6,3,N
328,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
329,3,3,0,5,2,2,1,7,20.1,11.7,2752.14,0.08,52,0.09,152.9,235.23,18,34,10,13,7,N
330,0,1,0,0,1,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
331,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
332,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
333,0,1,0,0,1,1,1,4,15.16,5.25,417.73,0.03,23,0.19,23.21,79.57,6,17,4,7,4,N
334,18,13,0,10,7,7,1,57,88.41,27.8,68305.52,0.82,397,0.04,3794.75,2457.36,158,239,54,19,57,N
335,0,1,0,0,1,1,1,4,10.87,3.5,133.14,0.01,12,0.29,7.4,38.04,2,10,2,7,4,N
336,0,1,0,0,1,1,1,4,12.34,3.5,151.15,0.01,13,0.29,8.4,43.19,3,10,3,7,4,N
337,0,1,0,0,1,1,1,4,13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,4,11,4,8,4,N
338,4,11,0,15,6,4,1,25,24.1,24.7,14702.26,0.2,117,0.04,816.79,595.23,39,78,15,19,25,N
339,1,1,0,0,1,1,1,5,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,5,N
340,0,1,0,0,1,1,1,7,28.59,6.95,1382.62,0.07,46,0.14,76.81,198.81,17,29,11,9,7,N
341,2,7,0,0,4,4,3,22,28.83,15.47,6896.24,0.15,90,0.06,383.12,445.88,29,61,15,16,22,N
342,1,3,0,0,2,2,1,9,17.15,13.0,2898.63,0.07,50,0.08,161.04,222.97,18,32,9,13,9,N
343,1,3,0,0,2,2,1,8,15.23,10.5,1679.07,0.05,37,0.1,93.28,159.91,14,23,8,12,8,N
344,0,3,0,0,2,2,1,12,33.66,13.22,5883.89,0.15,89,0.08,326.88,445.0,34,55,18,14,12,N
345,0,3,0,0,2,2,1,4,18.99,5.14,502.31,0.03,25,0.19,27.91,97.67,9,16,7,8,4,N
346,5,11,0,1,6,6,5,20,46.13,20.69,19748.29,0.32,170,0.05,1097.13,954.5,60,110,29,20,20,N
347,6,13,0,4,7,7,3,23,50.81,21.22,22872.08,0.36,192,0.05,1270.67,1078.02,67,125,30,19,23,N
348,2,12,0,1,7,6,3,21,28.85,17.34,8678.36,0.17,101,0.06,482.13,500.37,37,64,16,15,21,N
349,10,14,0,3,8,8,5,50,75.66,19.93,30048.37,0.5,246,0.05,1669.35,1507.8,93,153,49,21,50,N
350,0,7,0,0,4,2,3,16,23.55,8.45,1681.86,0.07,44,0.12,93.44,199.04,13,31,10,13,16,N
351,1,1,0,0,1,1,1,5,32.43,4.88,770.85,0.05,36,0.21,42.83,158.12,13,23,12,9,5,N
352,13,12,0,4,8,8,1,54,90.48,17.04,26283.38,0.51,259,0.06,1460.19,1542.14,98,161,46,16,54,N
353,4,10,0,1,6,6,4,27,61.09,13.24,10710.87,0.27,152,0.08,595.05,808.93,55,97,27,13,27,N
354,0,1,0,0,1,1,1,5,26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,12,15,10,7,5,N
355,0,1,0,0,1,1,1,5,26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,12,15,10,7,5,N
356,0,1,0,0,1,1,1,5,26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,12,15,10,7,5,N
357,0,4,1,0,3,2,1,9,16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,6,23,5,12,10,N
358,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
359,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
360,0,3,0,0,2,2,1,8,28.73,7.92,1800.5,0.08,51,0.13,100.03,227.43,19,32,12,10,8,N
361,5,23,0,0,12,10,7,28,47.44,22.67,24374.21,0.36,186,0.04,1354.12,1075.33,68,118,33,22,28,N
362,6,18,0,1,10,9,1,67,65.16,27.99,51033.62,0.61,314,0.04,2835.2,1823.51,109,205,37,19,67,N
363,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
364,4,5,0,0,3,3,1,15,31.14,17.14,9151.3,0.18,101,0.06,508.41,533.83,40,61,21,18,15,N
365,0,4,0,1,3,2,1,15,39.6,10.15,4079.38,0.13,79,0.1,226.63,401.91,29,50,20,14,15,N
366,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
367,1,4,0,0,3,2,1,12,23.2,9.75,2205.24,0.08,50,0.1,122.51,226.18,15,35,10,13,12,N
368,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
369,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
370,5,21,0,3,11,10,1,41,58.14,23.94,33320.87,0.46,243,0.04,1851.16,1391.88,79,164,33,20,41,N
371,3,9,0,0,5,5,1,15,42.6,12.5,6656.28,0.18,103,0.08,369.79,532.5,35,68,21,15,15,N
372,1,9,0,1,6,4,1,28,52.27,12.46,8112.64,0.22,125,0.08,450.7,651.18,46,79,24,13,28,N
373,0,4,1,0,3,2,1,9,16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,6,23,5,12,10,N
374,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
375,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
376,9,34,1,27,18,15,10,81,93.63,43.69,178710.34,1.36,608,0.02,9928.35,4090.58,232,376,77,29,82,N
377,0,3,0,0,2,2,1,8,28.73,7.92,1800.5,0.08,51,0.13,100.03,227.43,19,32,12,10,8,N
378,1,1,0,0,1,1,1,5,25.02,5.5,756.84,0.05,33,0.18,42.05,137.61,11,22,9,9,5,N
379,14,11,0,0,7,5,4,58,104.52,18.11,34291.94,0.63,311,0.06,1905.11,1893.2,128,183,53,15,58,N
380,0,1,0,0,1,1,1,4,16.12,4.0,258.12,0.02,18,0.25,14.34,64.53,8,10,6,6,4,N
381,8,9,0,1,5,5,1,44,72.83,29.48,63297.51,0.72,348,0.03,3516.53,2147.13,134,214,50,22,44,N
382,5,18,0,2,10,8,5,58,69.5,23.96,39892.13,0.56,269,0.04,2216.23,1665.06,92,177,48,25,58,N
383,0,3,0,0,2,2,1,8,16.2,8.75,1240.55,0.05,34,0.11,68.92,141.78,14,20,8,10,8,N
384,0,7,0,0,4,3,4,11,18.54,18.0,6006.03,0.11,68,0.06,333.67,333.67,24,44,12,18,11,N
385,0,3,0,0,2,2,1,9,18.62,14.88,4118.96,0.09,57,0.07,228.83,276.9,21,36,12,17,9,N
386,0,5,0,0,3,2,3,10,19.09,17.86,6086.79,0.11,67,0.06,338.15,340.86,25,42,14,20,10,N
387,0,1,0,1,1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,2,N
388,9,12,0,8,7,6,1,34,54.94,20.4,22864.72,0.37,193,0.05,1270.26,1120.82,68,125,35,21,34,N
389,1,6,0,0,4,3,1,20,48.84,14.22,9878.21,0.23,128,0.07,548.79,694.56,48,80,27,16,20,N
390,10,23,0,13,13,12,1,52,64.37,33.13,70666.9,0.71,348,0.03,3925.94,2132.99,127,221,46,24,52,N
391,16,32,1,12,19,16,4,121,167.64,36.55,223888.39,2.04,867,0.03,12438.24,6126.3,335,532,110,24,122,N
392,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
393,0,4,1,0,3,2,1,9,16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,6,23,5,12,10,N
394,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
395,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
396,3,11,0,0,6,5,1,14,37.16,16.43,10037.72,0.2,114,0.06,557.65,610.76,42,72,23,18,14,N
397,0,3,0,0,2,2,1,8,28.73,7.92,1800.5,0.08,51,0.13,100.03,227.43,19,32,12,10,8,N
398,6,27,0,0,14,14,9,38,41.06,42.15,72932.91,0.58,323,0.02,4051.83,1730.49,119,204,24,17,38,N
399,0,4,0,0,3,2,1,11,17.22,9.29,1484.89,0.05,37,0.11,82.49,159.91,10,27,7,13,11,N
400,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
401,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
402,0,5,0,0,3,3,1,9,32.94,6.95,1593.02,0.08,53,0.14,88.5,229.06,17,36,11,9,9,N
403,6,40,1,13,21,19,9,66,88.04,36.99,120439.45,1.09,487,0.03,6691.08,3256.33,180,307,73,30,67,N
404,1,6,0,1,4,2,1,15,37.99,9.39,3349.04,0.12,72,0.11,186.06,356.7,26,46,18,13,15,N
405,5,13,0,0,7,6,5,34,42.13,26.79,30243.28,0.38,200,0.04,1680.18,1128.77,74,126,29,21,34,N
406,1,4,0,0,3,2,1,14,34.67,9.6,3195.28,0.11,70,0.1,177.52,332.84,24,46,15,12,14,N
407,1,3,0,0,2,2,1,6,25.23,6.5,1066.0,0.05,41,0.15,59.22,164.0,13,28,8,8,6,Y
408,0,17,0,0,9,8,1,20,35.13,15.23,8150.47,0.18,120,0.07,452.8,535.13,44,76,13,9,20,N
409,7,12,0,3,8,6,1,48,63.66,24.16,37151.02,0.51,266,0.04,2063.94,1537.84,108,158,38,17,48,N
410,8,16,0,9,10,8,1,46,65.15,27.14,47999.33,0.59,297,0.04,2666.63,1768.4,114,183,42,20,46,N
411,1,5,0,0,3,3,1,15,43.46,11.14,5396.06,0.16,96,0.09,299.78,484.26,39,57,21,12,15,Y
412,4,9,0,0,5,5,4,20,41.69,12.35,6361.1,0.17,106,0.08,353.39,514.95,35,71,17,12,20,N
413,4,17,0,0,9,9,9,20,46.86,14.55,9917.4,0.23,134,0.07,550.97,681.72,47,87,21,13,20,Y
414,3,13,0,3,9,8,1,52,64.7,19.5,24605.14,0.42,234,0.05,1366.95,1261.8,78,156,28,14,52,N
415,3,15,1,4,10,8,1,42,58.91,16.11,15290.22,0.32,176,0.06,849.46,949.05,58,118,27,15,43,N
416,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
417,0,4,0,0,3,2,1,13,21.65,11.7,2963.84,0.08,56,0.09,164.66,253.32,18,38,10,13,13,N
418,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
419,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
420,12,24,0,6,13,12,7,59,65.25,34.2,76313.12,0.74,351,0.03,4239.62,2231.5,125,226,53,29,59,Y
421,3,11,0,0,6,2,1,24,31.92,18.79,11268.26,0.2,116,0.05,626.01,599.71,42,74,19,17,24,N
422,7,9,1,0,5,5,3,47,90.12,19.38,33861.93,0.58,285,0.05,1881.22,1746.85,112,173,52,18,48,Y
423,7,17,0,2,10,10,7,73,118.08,20.61,50170.62,0.81,385,0.05,2787.26,2433.94,142,243,62,18,73,N
424,19,27,0,1,14,10,1,106,125.82,44.77,252155.78,1.88,829,0.02,14008.65,5632.57,308,521,86,25,106,Y
425,1,5,0,3,3,3,1,11,28.48,9.5,2569.87,0.09,59,0.11,142.77,270.51,19,40,12,12,11,Y
426,5,5,1,1,3,3,1,12,46.32,10.21,4832.73,0.16,93,0.1,268.48,473.13,33,60,21,13,13,Y
427,0,1,0,0,1,1,1,8,22.42,7.11,1133.59,0.05,39,0.14,62.98,159.41,16,23,9,8,8,Y
428,2,5,0,7,3,3,1,12,29.1,10.5,3208.05,0.1,65,0.1,178.23,305.53,21,44,13,13,12,Y
429,2,8,0,0,5,4,1,25,42.86,17.68,13404.49,0.25,153,0.06,744.69,757.99,56,97,19,12,25,N
430,2,7,0,5,4,4,1,12,28.84,11.5,3814.64,0.11,69,0.09,211.92,331.71,23,46,14,14,12,Y
431,0,3,0,1,2,2,1,9,18.62,14.88,4118.96,0.09,57,0.07,228.83,276.9,21,36,12,17,9,Y
432,0,5,0,1,3,2,3,10,19.09,17.86,6086.79,0.11,67,0.06,338.15,340.86,25,42,14,20,10,Y
433,5,6,1,0,4,3,1,21,32.17,13.68,6017.65,0.15,88,0.07,334.31,440.0,31,57,17,15,22,Y
434,2,6,0,0,4,3,1,16,25.41,14.0,4980.42,0.12,74,0.07,276.69,355.74,28,46,14,14,16,Y
435,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
436,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
437,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
438,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
439,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
440,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
441,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
442,0,4,1,0,3,2,1,9,16.11,9.0,1304.52,0.05,33,0.11,72.47,144.95,9,24,7,14,10,N
443,21,41,0,11,22,19,8,111,141.86,34.57,169489.04,1.63,715,0.03,9416.06,4903.46,265,450,92,24,111,Y
