ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L13638,Class,CloseDialog,org.gjt.sp.jedit.gui.CloseDialog,L13252,L103,org/gjt/sp/jedit/gui/CloseDialog.java,35,1,239,2,0.163978,2,5,3,0.146341,0.164557,30,26,4,2,2,7,7,3,3,6,11,1.0,0.126316,12,10,5,0,0.103825,19,1,1,0,0,1,83,115,10,0,9,0,5,0,4,0,6,54,0,5,0,164,205,10,0,9,0,7,0,6,0,8,100,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13709,Class,CompleteWord,org.gjt.sp.jedit.gui.CompleteWord,L13252,L103,org/gjt/sp/jedit/gui/CompleteWord.java,36,1,452,2,0.0790274,1,4,2,0.057554,0.0582524,24,18,1,5,5,35,13,3,3,24,32,1.0,0.173516,38,19,4,0,0.146277,55,0,0,0,0,0,181,254,5,3,5,3,8,0,3,0,8,107,0,3,0,321,417,7,4,7,4,16,0,10,0,16,182,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
L13930,Class,DefaultInputHandler,org.gjt.sp.jedit.gui.DefaultInputHandler,L13252,L103,org/gjt/sp/jedit/gui/DefaultInputHandler.java,41,1,430,2,0.0,0,0,0,0.0,0.0,0,0,2,6,4,76,7,2,2,8,18,1.0,0.259947,98,82,11,0,0.259947,98,1,1,0,0,1,279,390,9,4,2,1,10,0,10,0,25,134,0,23,2,279,390,9,4,2,1,10,0,10,0,25,134,0,23,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L14069,Interface,DockableWindow,org.gjt.sp.jedit.gui.DockableWindow,L13252,L103,org/gjt/sp/jedit/gui/DockableWindow.java,39,1,60,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,5,1,0,2,1.0,0.828571,29,29,3,0,0.828571,29,0,0,0,0,0,6,22,1,2,1,2,2,1,2,0,2,0,1,2,0,6,22,1,2,1,2,2,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L14076,Interface,DockableWindowContainer,org.gjt.sp.jedit.gui.DockableWindowContainer,L13252,L103,org/gjt/sp/jedit/gui/DockableWindowContainer.java,36,1,44,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,6,2,4,7,0,6,0.142857,0.4375,7,7,1,6,0.4375,7,0,0,2,2,0,9,9,0,0,0,0,6,0,6,0,6,0,0,6,0,9,9,0,0,0,0,6,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L8170,Class,DockableWindowManager,org.gjt.sp.jedit.gui.DockableWindowManager,L13252,L103,org/gjt/sp/jedit/gui/DockableWindowManager.java,46,1,1120,2,0.134941,5,14,6,0.0986046,0.115922,106,83,2,7,4,54,15,25,18,23,43,1.0,0.356459,149,140,21,0,0.262475,263,0,0,0,0,0,269,452,13,8,13,8,20,5,20,0,20,140,5,20,0,739,1075,42,20,41,12,54,5,43,0,87,328,5,76,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L14503,Class,EditAbbrevDialog,org.gjt.sp.jedit.gui.EditAbbrevDialog,L13252,L103,org/gjt/sp/jedit/gui/EditAbbrevDialog.java,33,1,133,2,0.372671,2,2,2,0.178218,0.210526,18,16,0,1,1,5,4,3,2,8,11,1.0,0.129032,8,8,4,0,0.141304,13,0,0,0,0,0,54,74,5,2,5,2,3,0,3,0,3,36,0,3,0,79,101,5,2,5,2,5,0,5,0,5,44,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L14547,Class,EnhancedButton,org.gjt.sp.jedit.gui.EnhancedButton,L13252,L103,org/gjt/sp/jedit/gui/EnhancedButton.java,34,1,88,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,3,2,1,1,3,1.0,0.193548,6,6,3,0,0.176471,9,0,0,0,0,0,25,37,1,0,1,0,2,0,2,0,2,12,0,2,0,42,55,1,0,1,0,4,0,4,0,4,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L10541,Class,EnhancedDialog,org.gjt.sp.jedit.gui.EnhancedDialog,L13252,L103,org/gjt/sp/jedit/gui/EnhancedDialog.java,34,1,147,2,0.354949,1,6,2,0.245614,0.301075,28,28,0,0,0,3,3,20,19,0,3,0.25,0.346154,9,9,1,3,0.101852,11,0,0,17,17,0,17,27,1,0,1,0,3,0,3,0,3,7,0,3,0,97,114,1,0,1,0,9,0,7,0,9,46,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L14816,Class,ErrorListDialog,org.gjt.sp.jedit.gui.ErrorListDialog,L13252,L103,org/gjt/sp/jedit/gui/ErrorListDialog.java,34,1,169,2,0.140426,1,1,1,0.0735294,0.0816327,10,8,2,1,1,4,4,6,2,3,6,1.0,0.161765,11,9,4,0,0.144068,17,1,1,0,0,1,57,86,3,0,2,0,3,0,3,0,4,39,0,4,0,101,136,5,0,4,0,5,0,5,0,6,59,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L14344,Class,FloatingWindowContainer,org.gjt.sp.jedit.gui.FloatingWindowContainer,L13252,L103,org/gjt/sp/jedit/gui/FloatingWindowContainer.java,35,1,98,2,0.0,0,0,0,0.0,0.0,0,0,6,0,0,8,4,2,1,4,12,0.111111,0.163636,9,7,1,8,0.15,9,1,1,0,0,1,46,59,2,0,2,0,8,0,8,0,8,16,0,8,0,51,64,2,0,2,0,9,0,9,0,9,17,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8198,Class,FontSelector,org.gjt.sp.jedit.gui.FontSelector,L13252,L103,org/gjt/sp/jedit/gui/FontSelector.java,42,1,97,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,2,6,6,1,3,1.0,0.227273,10,10,2,0,0.216667,13,0,0,0,0,0,34,43,0,0,0,0,2,0,1,0,2,18,0,1,0,47,56,0,0,0,0,3,0,2,0,3,22,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L14937,Class,FontSelectorDialog,org.gjt.sp.jedit.gui.FontSelectorDialog,L13252,L103,org/gjt/sp/jedit/gui/FontSelector.java,100,1,375,2,0.139583,3,3,3,0.0905797,0.0809524,25,17,2,3,3,14,4,3,3,2,9,1.0,0.110553,22,22,5,0,0.116183,28,1,1,0,0,1,177,239,12,2,11,2,7,0,4,0,8,110,0,5,0,213,276,12,2,11,2,9,0,6,0,10,128,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L15032,Class,GrabKeyDialog,org.gjt.sp.jedit.gui.GrabKeyDialog,L13252,L103,org/gjt/sp/jedit/gui/GrabKeyDialog.java,39,1,579,2,0.0588668,1,8,2,0.0443623,0.0606061,24,22,2,3,3,35,7,6,4,7,19,1.0,0.322835,82,70,9,0,0.252525,125,0,0,0,0,0,172,290,10,4,10,4,12,0,8,0,12,94,0,8,0,370,541,14,6,14,6,20,4,14,0,20,186,4,14,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
L10121,Class,HistoryModel,org.gjt.sp.jedit.gui.HistoryModel,L13252,L103,org/gjt/sp/jedit/gui/HistoryModel.java,35,1,229,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,28,3,9,22,4,13,1.0,0.238636,42,42,9,0,0.238636,42,0,0,0,0,0,134,195,4,4,4,4,9,0,8,0,9,61,0,8,0,134,195,4,4,4,4,9,0,8,0,9,61,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L10093,Class,HistoryTextField,org.gjt.sp.jedit.gui.HistoryTextField,L13252,L103,org/gjt/sp/jedit/gui/HistoryTextField.java,41,1,587,2,0.148627,2,12,4,0.0914077,0.134503,50,46,1,5,3,64,6,10,17,7,29,1.0,0.32439,133,128,16,0,0.307393,158,0,0,0,0,0,277,447,7,2,7,2,22,0,15,7,22,146,0,15,7,356,547,9,3,9,3,30,0,23,7,30,176,0,23,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L13933,Class,InputHandler,org.gjt.sp.jedit.gui.InputHandler,L13252,L103,org/gjt/sp/jedit/gui/InputHandler.java,48,1,423,2,0.109353,1,4,2,0.0558511,0.103448,21,21,3,4,4,45,10,9,12,21,39,1.0,0.398305,141,123,17,0,0.398305,141,0,0,1,1,0,213,376,7,3,7,3,18,0,16,2,18,103,0,16,2,213,376,7,3,7,3,18,0,16,2,18,103,0,16,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
L15914,Class,JCheckBoxList,org.gjt.sp.jedit.gui.JCheckBoxList,L13252,L103,org/gjt/sp/jedit/gui/JCheckBoxList.java,29,1,143,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,2,2,4,2,10,0.625,0.272727,24,24,5,3,0.226415,24,0,0,0,0,0,64,94,0,3,0,3,8,0,7,2,8,35,0,7,2,82,115,2,4,2,4,11,0,10,2,11,39,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16051,Class,KeyEventWorkaround,org.gjt.sp.jedit.gui.KeyEventWorkaround,L13252,L103,org/gjt/sp/jedit/gui/KeyEventWorkaround.java,39,1,251,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,95,1,5,5,3,6,1.0,0.214286,45,21,3,0,0.214286,45,0,0,0,0,0,165,213,7,0,7,0,3,0,2,0,3,58,0,2,0,165,213,7,0,7,0,3,0,2,0,3,58,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
L16133,Class,LogViewer,org.gjt.sp.jedit.gui.LogViewer,L13252,L103,org/gjt/sp/jedit/gui/LogViewer.java,32,1,96,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,2,5,2,0,6,7,0.0,0.030303,1,0,0,2,0.0181818,1,0,0,0,0,0,32,42,3,0,3,0,1,0,1,0,1,17,0,1,0,54,65,3,0,3,0,5,0,5,0,5,23,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
L7948,Class,OptionsDialog,org.gjt.sp.jedit.gui.OptionsDialog,L13252,L103,org/gjt/sp/jedit/gui/OptionsDialog.java,39,1,554,2,0.17357,1,16,4,0.162791,0.180905,84,72,1,3,3,30,28,3,2,40,51,0.333333,0.0806452,20,8,3,6,0.0511628,22,1,1,0,0,1,228,302,10,0,9,0,11,0,8,0,12,141,0,9,0,408,516,14,5,13,5,25,0,18,0,26,213,0,19,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
L14288,Class,PanelWindowContainer,org.gjt.sp.jedit.gui.PanelWindowContainer,L13252,L103,org/gjt/sp/jedit/gui/PanelWindowContainer.java,45,1,856,2,0.0514593,1,6,2,0.0517241,0.0590164,42,36,2,3,2,26,12,9,4,12,24,1.0,0.238095,50,35,9,0,0.182519,142,1,1,0,0,1,160,251,13,3,13,3,12,0,8,1,12,85,0,8,1,636,812,31,8,31,8,40,0,29,1,40,283,0,29,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L17018,Class,SelectLineRange,org.gjt.sp.jedit.gui.SelectLineRange,L13252,L103,org/gjt/sp/jedit/gui/SelectLineRange.java,34,1,180,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,11,8,1,1,11,16,1.0,0.117188,15,13,5,0,0.117188,15,1,1,0,0,1,113,147,6,0,5,0,5,0,4,0,6,77,0,5,0,113,147,6,0,5,0,5,0,4,0,6,77,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L17058,Class,SplashScreen,org.gjt.sp.jedit.gui.SplashScreen,L13252,L103,org/gjt/sp/jedit/gui/SplashScreen.java,30,1,135,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,1,0,0,1,6,0.166667,0.2,18,4,1,5,0.2,18,0,0,0,0,0,72,106,5,0,5,0,5,0,5,0,5,34,0,5,0,72,106,5,0,5,0,5,0,5,0,5,34,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L13073,Class,StatusBar,org.gjt.sp.jedit.gui.StatusBar,L13252,L103,org/gjt/sp/jedit/gui/StatusBar.java,56,1,598,2,0.0,0,0,0,0.0,0.0,0,0,5,3,2,21,13,25,44,21,32,1.0,0.218341,50,48,12,0,0.156187,77,1,1,0,0,1,179,250,14,0,14,0,11,0,11,3,11,112,0,11,3,416,543,17,2,17,2,23,0,22,3,23,237,0,22,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
L17321,Class,TipOfTheDay,org.gjt.sp.jedit.gui.TipOfTheDay,L13252,L103,org/gjt/sp/jedit/gui/TipOfTheDay.java,37,1,167,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,9,6,2,3,6,10,1.0,0.139785,13,11,4,0,0.150442,17,1,1,0,0,1,80,115,6,0,5,0,4,0,3,0,5,52,0,4,0,96,131,6,0,5,0,5,0,4,0,6,59,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L17368,Class,ToolBarManager,org.gjt.sp.jedit.gui.ToolBarManager,L13252,L103,org/gjt/sp/jedit/gui/ToolBarManager.java,30,1,169,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,18,3,1,4,2,7,0.75,0.196429,22,12,3,1,0.206349,26,0,0,0,0,0,90,129,4,0,4,0,5,0,3,0,5,46,0,3,0,100,140,6,0,6,0,6,0,3,0,6,48,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L17428,Class,VariableGridLayout,org.gjt.sp.jedit.gui.VariableGridLayout,L13252,L103,org/gjt/sp/jedit/gui/VariableGridLayout.java,76,1,342,2,0.159389,1,10,2,0.11236,0.163934,30,30,4,4,4,47,0,2,3,0,17,0.529412,0.318519,86,82,9,8,0.318519,86,0,0,0,0,0,184,267,10,5,10,5,17,2,16,0,17,131,2,16,0,184,267,10,5,10,5,17,2,16,0,17,131,2,16,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
L18118,Class,FavoritesVFS,org.gjt.sp.jedit.io.FavoritesVFS,L17944,L103,org/gjt/sp/jedit/io/FavoritesVFS.java,40,1,178,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,18,4,6,4,6,16,1.0,0.278571,39,31,11,0,0.278571,39,1,1,0,0,1,101,139,14,9,4,3,10,1,10,0,37,45,7,36,0,101,139,14,9,4,3,10,1,10,0,37,45,7,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L18183,Class,FileRootsVFS,org.gjt.sp.jedit.io.FileRootsVFS,L17944,L103,org/gjt/sp/jedit/io/FileRootsVFS.java,38,1,118,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,12,3,4,1,3,8,1.0,0.271605,22,17,6,0,0.271605,22,1,1,0,0,1,59,81,13,8,3,2,5,1,5,0,32,23,7,31,0,59,81,13,8,3,2,5,1,5,0,32,23,7,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L10248,Class,FileVFS,org.gjt.sp.jedit.io.FileVFS,L17944,L103,org/gjt/sp/jedit/io/FileVFS.java,39,1,506,2,0.145414,1,18,3,0.0641026,0.0952381,30,30,13,7,5,82,10,4,1,23,43,1.0,0.2529,109,67,21,0,0.2529,109,1,1,0,0,1,322,468,11,10,1,4,20,1,20,1,47,175,7,46,1,322,468,11,10,1,4,20,1,20,1,47,175,7,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L18349,Class,UrlVFS,org.gjt.sp.jedit.io.UrlVFS,L17944,L103,org/gjt/sp/jedit/io/UrlVFS.java,38,1,96,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,8,3,0,0,3,8,1.0,0.242424,16,15,6,0,0.242424,16,1,1,0,0,1,50,59,10,7,0,1,5,0,5,0,32,17,6,31,0,50,59,10,7,0,1,5,0,5,0,32,17,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L8988,Class,VFS,org.gjt.sp.jedit.io.VFS,L17944,L103,org/gjt/sp/jedit/io/VFS.java,42,1,671,2,0.0,0,0,0,0.0,0.0,0,0,13,2,2,48,11,30,47,16,43,1.0,0.56926,300,287,27,0,0.528926,320,0,0,4,4,0,227,558,10,6,10,6,27,6,26,0,27,89,6,26,0,285,630,23,7,23,7,31,15,29,0,31,102,15,29,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
L18585,Class,VFSManager,org.gjt.sp.jedit.io.VFSManager,L17944,L103,org/gjt/sp/jedit/io/VFSManager.java,46,1,408,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,33,13,34,76,19,38,1.0,0.463492,146,132,19,0,0.420455,148,0,0,0,0,0,169,326,10,8,10,8,19,0,18,0,19,55,0,18,0,204,363,10,8,10,8,22,0,21,0,22,68,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
L12600,Class,jEdit,org.gjt.sp.jedit.jEdit,L8407,L103,org/gjt/sp/jedit/jEdit.java,55,1,3381,2,0.0905678,7,41,13,0.0622182,0.0810163,207,169,2,18,4,432,53,163,309,128,236,1.0,0.303401,892,731,80,0,0.297458,901,0,0,0,0,0,2048,3229,27,37,27,37,108,0,79,6,108,1157,0,79,6,2128,3327,28,38,28,38,113,0,83,6,113,1192,0,83,6,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
L7977,Class,BufferUpdate,org.gjt.sp.jedit.msg.BufferUpdate,L20411,L103,org/gjt/sp/jedit/msg/BufferUpdate.java,34,1,153,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,4,10,23,3,8,1.0,0.637168,72,71,6,0,0.637168,72,2,2,0,0,1,41,120,15,4,13,3,5,11,5,0,13,9,11,13,0,41,120,15,4,13,3,5,11,5,0,13,9,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11669,Class,EditPaneUpdate,org.gjt.sp.jedit.msg.EditPaneUpdate,L20411,L103,org/gjt/sp/jedit/msg/EditPaneUpdate.java,32,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,3,3,5,3,7,0.8,0.518519,28,28,4,1,0.518519,28,2,2,0,0,1,26,56,6,3,4,2,4,3,4,0,12,7,3,12,0,26,56,6,3,4,2,4,3,4,0,12,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L19505,Class,EditorExitRequested,org.gjt.sp.jedit.msg.EditorExitRequested,L20411,L103,org/gjt/sp/jedit/msg/EditorExitRequested.java,37,1,55,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,1,1,2,4,1.0,0.633333,19,19,3,0,0.633333,19,2,2,0,0,1,11,19,2,2,0,1,2,0,2,0,10,2,0,10,0,11,19,2,2,0,1,2,0,2,0,10,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L19515,Class,EditorExiting,org.gjt.sp.jedit.msg.EditorExiting,L20411,L103,org/gjt/sp/jedit/msg/EditorExiting.java,32,1,42,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,1,1,1,2,1.0,0.611111,11,11,2,0,0.611111,11,2,2,0,0,1,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L19032,Class,EditorStarted,org.gjt.sp.jedit.msg.EditorStarted,L20411,L103,org/gjt/sp/jedit/msg/EditorStarted.java,34,1,44,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,1,1,1,2,1.0,0.631579,12,12,2,0,0.631579,12,2,2,0,0,1,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L8090,Class,PropertiesChanged,org.gjt.sp.jedit.msg.PropertiesChanged,L20411,L103,org/gjt/sp/jedit/msg/PropertiesChanged.java,33,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,7,1,1,2,1.0,0.631579,12,12,2,0,0.631579,12,2,2,0,0,1,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L20526,Class,SearchSettingsChanged,org.gjt.sp.jedit.msg.SearchSettingsChanged,L20411,L103,org/gjt/sp/jedit/msg/SearchSettingsChanged.java,32,1,42,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,3,10,1,2,1.0,0.611111,11,11,2,0,0.611111,11,2,2,0,0,1,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,7,11,2,1,0,0,1,0,1,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L10157,Class,VFSUpdate,org.gjt.sp.jedit.msg.VFSUpdate,L20411,L103,org/gjt/sp/jedit/msg/VFSUpdate.java,31,1,62,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,1,4,3,2,5,0.75,0.441176,15,15,3,1,0.441176,15,1,1,0,0,1,19,32,3,2,1,1,3,0,3,0,9,6,0,9,0,19,32,3,2,1,1,3,0,3,0,9,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7965,Class,ViewUpdate,org.gjt.sp.jedit.msg.ViewUpdate,L20411,L103,org/gjt/sp/jedit/msg/ViewUpdate.java,32,1,82,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,3,5,7,3,7,0.8,0.5,25,25,4,1,0.5,25,2,2,0,0,1,25,51,5,3,3,2,4,2,4,0,12,7,2,12,0,25,51,5,3,3,2,4,2,4,0,12,7,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16432,Class,AbbrevsOptionPane,org.gjt.sp.jedit.options.AbbrevsOptionPane,L20618,L103,org/gjt/sp/jedit/options/AbbrevsOptionPane.java,43,1,293,2,0.168687,3,3,3,0.0916335,0.105,23,21,1,1,1,10,10,5,4,17,22,1.0,0.132867,19,19,2,0,0.119149,28,2,2,0,0,1,124,167,12,2,8,0,5,0,1,0,15,89,0,9,0,207,251,12,2,8,0,9,0,5,0,19,122,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16372,Class,AppearanceOptionPane,org.gjt.sp.jedit.options.AppearanceOptionPane,L20618,L103,org/gjt/sp/jedit/options/AppearanceOptionPane.java,35,1,154,2,0.121134,1,1,1,0.116667,0.114943,14,10,1,2,2,9,4,2,2,11,15,1.0,0.184466,19,11,2,0,0.175926,19,2,2,0,0,1,84,115,11,2,7,0,4,0,1,0,14,44,0,9,0,89,120,11,2,7,0,5,0,2,0,15,45,0,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L20898,Class,BrowserColorsModel,org.gjt.sp.jedit.options.BrowserColorsModel,L20618,L103,org/gjt/sp/jedit/options/BrowserColorsOptionPane.java,164,1,343,2,0.33414,4,16,4,0.361111,0.426471,65,58,2,1,1,20,2,3,4,6,17,1.0,0.193548,24,23,8,0,0.186441,33,0,0,0,0,0,100,130,1,5,1,5,11,0,7,1,11,40,0,7,1,144,180,3,6,3,6,14,0,9,1,14,53,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16452,Class,BrowserColorsOptionPane,org.gjt.sp.jedit.options.BrowserColorsOptionPane,L20618,L103,org/gjt/sp/jedit/options/BrowserColorsOptionPane.java,42,1,161,2,0.215223,1,1,1,0.1,0.11236,12,10,1,0,0,4,7,4,3,5,9,1.0,0.246377,17,17,2,0,0.211864,25,2,2,0,0,1,52,78,8,2,4,0,4,0,1,0,14,32,0,9,0,93,120,8,2,4,0,7,0,4,0,17,48,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16447,Class,BrowserOptionPane,org.gjt.sp.jedit.options.BrowserOptionPane,L20618,L103,org/gjt/sp/jedit/options/BrowserOptionPane.java,33,1,167,2,0.692308,5,11,11,0.585185,0.59434,79,63,1,4,1,7,2,1,1,7,10,1.0,0.150794,19,8,4,0,0.150794,19,2,2,0,0,1,107,135,14,2,10,0,3,0,3,0,13,51,0,11,0,107,135,14,2,10,0,3,0,3,0,13,51,0,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16422,Class,ContextOptionPane,org.gjt.sp.jedit.options.ContextOptionPane,L20618,L103,org/gjt/sp/jedit/options/ContextOptionPane.java,36,1,226,2,0.423706,4,7,4,0.272251,0.302469,52,49,1,3,3,12,6,4,3,6,10,0.5,0.0777778,7,7,1,1,0.039548,7,2,2,0,0,1,83,98,10,2,6,0,4,0,1,0,14,57,0,9,0,170,191,12,2,8,0,9,0,5,0,19,97,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16417,Class,DockingOptionPane,org.gjt.sp.jedit.options.DockingOptionPane,L20618,L103,org/gjt/sp/jedit/options/DockingOptionPane.java,35,1,151,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,5,1,1,10,15,1.0,0.175,14,14,4,0,0.169811,18,2,2,0,0,1,66,94,8,2,4,0,5,0,3,0,15,42,0,11,0,88,117,8,3,4,1,7,0,4,0,17,46,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16402,Class,EditingOptionPane,org.gjt.sp.jedit.options.EditingOptionPane,L20618,L103,org/gjt/sp/jedit/options/EditingOptionPane.java,31,1,177,2,0.239286,7,7,7,0.231293,0.19,34,19,1,2,2,5,4,1,1,10,13,0.5,0.240602,32,7,1,1,0.240602,32,2,2,0,0,1,101,147,16,2,12,0,3,0,1,0,13,62,0,9,0,101,147,16,2,12,0,3,0,1,0,13,62,0,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L16442,Class,FirewallOptionPane,org.gjt.sp.jedit.options.FirewallOptionPane,L20618,L103,org/gjt/sp/jedit/options/FirewallOptionPane.java,33,1,102,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,2,1,7,10,1.0,0.254237,15,8,4,0,0.220588,15,2,2,0,0,1,44,61,10,2,6,0,3,0,3,0,13,21,0,11,0,53,70,10,2,6,0,4,0,4,0,14,28,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
